ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
128-1,0.63,0.644,0.07,0.63,0.644,0.010,0.06
129-1,0.98,0.479,0.44,0.98,0.478,0.018,0.44
129-2,0.53,0.647,0.36,0.53,0.647,0.018,0.36
129-3,0.98,0.477,0.44,0.98,0.477,0.018,0.44
130-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
131-1,0.78,0.527,0.05,0.78,0.527,0.021,0.05
131-2,0.75,0.534,0.04,0.75,0.534,0.021,0.04
131-3,0.97,0.530,0.12,0.97,0.529,0.016,0.12
132-1,1.00,0.531,0.44,1.00,0.531,0.016,0.45
132-2,0.99,0.541,0.44,0.99,0.541,0.016,0.44
65-1,0.91,0.581,0.10,0.91,0.578,0.013,0.11
65-2,0.86,0.577,0.10,0.86,0.577,0.014,0.10
65-3,0.91,0.576,0.10,0.91,0.575,0.014,0.10
68-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
68-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
69-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
69-2,1.00,0.536,0.28,1.00,0.535,0.015,0.28
70-1,1.00,0.518,0.07,1.00,0.517,0.014,0.08
70-2,1.00,0.585,0.10,1.00,0.585,0.009,0.10
70-3,1.00,0.571,0.10,1.00,0.571,0.014,0.10
72-1,1.00,0.527,0.01,1.00,0.527,0.022,0.01
72-2,0.98,0.731,0.01,0.98,0.731,0.023,0.01
73-1,0.99,0.576,0.99,0.99,0.576,0.014,0.99
73-2,1.00,0.576,0.99,1.00,0.576,0.013,0.99
73-3,0.99,0.690,0.99,0.99,0.690,0.017,0.99
74-1,0.51,0.650,0.01,0.51,0.651,0.021,0.01
74-2,0.99,0.529,0.18,0.99,0.529,0.016,0.19
75-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
75-2,1.00,0.500,0.66,1.00,0.499,0.016,0.57
79-1,0.93,0.520,0.10,0.93,0.520,0.016,0.10
79-2,0.53,0.661,0.03,0.53,0.661,0.022,0.03
79-3,0.98,0.501,0.11,0.98,0.501,0.016,0.11
80-1,0.53,0.639,0.01,0.53,0.639,0.021,0.01
80-2,0.99,0.521,0.18,0.99,0.520,0.015,0.24
81-1,0.78,0.622,0.01,0.78,0.622,0.022,0.02
81-2,0.78,0.622,0.01,0.78,0.622,0.022,0.02
82-1,0.91,0.560,0.71,0.91,0.558,0.014,0.71
83-1,0.97,0.532,0.19,0.97,0.531,0.013,0.20
83-2,0.97,0.528,0.19,0.97,0.527,0.013,0.19
84-1,0.77,0.666,0.04,0.77,0.666,0.005,0.04
85-1,0.97,0.473,0.25,0.97,0.473,0.018,0.26
85-2,1.00,0.508,0.59,1.00,0.507,0.015,0.56
86-1,0.94,0.595,0.30,0.94,0.595,0.021,0.30
86-2,0.94,0.595,0.30,0.94,0.595,0.021,0.30
86-3,0.92,0.661,0.30,0.92,0.661,0.025,0.30
87-1,0.86,0.542,0.33,0.86,0.538,0.014,0.38
87-2,0.86,0.551,0.17,0.86,0.549,0.014,0.18
87-3,0.66,0.597,0.25,0.66,0.598,0.021,0.25
88-1,0.94,0.492,0.02,0.94,0.491,0.018,0.05
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.25,0.790,0.02,0.25,0.791,0.021,0.02
91-2,0.25,0.855,1.00,0.25,0.855,0.018,1.00
91-3,0.25,0.790,0.46,0.25,0.791,0.021,0.46
93-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
94-1,0.98,0.501,0.36,0.98,0.500,0.016,0.51
95-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
95-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-1,0.94,0.708,1.00,0.94,0.709,0.009,1.00
96-2,0.82,0.669,1.00,0.82,0.670,0.008,1.00
96-3,0.81,0.682,1.00,0.81,0.683,0.004,1.00
97-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
98-1,0.09,0.918,0.40,0.09,0.918,0.019,0.40
99-1,0.96,0.470,0.09,0.96,0.468,0.019,0.09
