ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
112-2,1.00,0.524,0.40,1.00,0.523,0.015,0.40
112-3,0.99,0.525,0.39,0.99,0.525,0.015,0.39
113-1,0.99,0.527,0.40,0.99,0.526,0.014,0.39
113-2,0.86,0.666,0.95,0.86,0.667,0.009,0.92
113-3,0.10,0.584,0.34,0.10,0.570,0.037,0.40
114-1,1.00,0.493,0.88,1.00,0.492,0.016,0.90
115-1,1.00,0.512,0.36,1.00,0.510,0.016,0.36
116-1,0.80,0.496,0.15,0.80,0.497,0.019,0.18
116-2,0.76,0.531,0.15,0.76,0.532,0.021,0.18
117-1,1.00,0.571,0.11,1.00,0.572,0.017,0.11
117-2,0.27,0.404,1.00,0.27,0.406,0.033,1.00
119-1,0.94,0.493,0.69,0.94,0.493,0.018,0.71
120-1,1.00,0.494,0.96,1.00,0.492,0.016,0.95
120-2,1.00,0.558,0.52,1.00,0.558,0.012,0.53
120-3,0.71,0.637,0.44,0.71,0.638,0.012,0.44
121-1,0.62,0.428,0.51,0.62,0.429,0.020,0.54
121-2,0.02,0.548,0.72,0.02,0.551,0.195,0.77
121-3,0.68,0.453,0.01,0.68,0.451,0.019,0.02
122-1,0.84,0.521,0.78,0.85,0.520,0.018,0.75
124-1,1.00,0.639,0.30,1.00,0.636,0.008,0.27
124-2,1.00,0.646,0.16,1.00,0.645,0.007,0.16
124-3,1.00,0.646,0.23,1.00,0.644,0.007,0.25
125-1,0.98,0.489,0.94,0.98,0.487,0.016,0.91
125-2,0.87,0.508,0.29,0.87,0.506,0.015,0.29
125-3,0.99,0.550,0.57,0.99,0.548,0.016,0.57
126-1,0.99,0.524,0.25,0.99,0.525,0.019,0.25
127-1,0.95,0.467,0.50,0.95,0.465,0.019,0.52
127-2,0.94,0.455,0.14,0.94,0.453,0.019,0.14
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.63,0.594,0.36,0.63,0.594,0.015,0.38
129-1,0.98,0.474,0.44,0.98,0.473,0.018,0.44
129-2,0.53,0.504,0.46,0.53,0.503,0.024,0.45
129-3,0.98,0.472,0.44,0.98,0.471,0.018,0.44
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.78,0.452,0.08,0.78,0.452,0.019,0.09
131-2,0.75,0.445,0.05,0.75,0.445,0.019,0.06
131-3,0.97,0.522,0.14,0.97,0.521,0.017,0.13
132-1,1.00,0.531,0.44,1.00,0.531,0.016,0.45
132-2,0.99,0.538,0.44,0.99,0.537,0.016,0.44
65-1,0.91,0.565,0.12,0.91,0.565,0.013,0.12
65-2,0.86,0.568,0.12,0.86,0.565,0.014,0.11
65-3,0.91,0.570,0.12,0.91,0.568,0.014,0.12
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-2,1.00,0.536,0.28,1.00,0.535,0.015,0.28
70-1,1.00,0.518,0.07,1.00,0.517,0.014,0.08
70-2,1.00,0.585,0.10,1.00,0.585,0.009,0.10
70-3,1.00,0.571,0.10,1.00,0.571,0.014,0.10
72-1,1.00,0.527,0.01,1.00,0.527,0.022,0.01
72-2,0.98,0.725,0.01,0.98,0.725,0.024,0.01
73-1,0.99,0.575,0.99,0.99,0.576,0.014,0.99
73-2,1.00,0.576,0.99,1.00,0.576,0.013,0.99
73-3,0.99,0.695,0.99,0.99,0.695,0.017,0.99
74-1,0.51,0.494,0.10,0.51,0.493,0.024,0.10
74-2,0.99,0.527,0.18,0.99,0.527,0.016,0.19
75-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
75-2,1.00,0.500,0.66,1.00,0.499,0.016,0.57
79-1,0.93,0.503,0.11,0.93,0.502,0.016,0.11
79-2,0.53,0.485,0.21,0.53,0.483,0.024,0.18
79-3,0.98,0.495,0.11,0.98,0.495,0.016,0.11
80-1,0.53,0.487,0.10,0.53,0.486,0.024,0.10
80-2,0.99,0.520,0.18,0.99,0.519,0.015,0.25
81-1,0.78,0.538,0.01,0.78,0.538,0.020,0.02
81-2,0.78,0.538,0.01,0.78,0.538,0.020,0.02
82-1,0.91,0.546,0.75,0.91,0.543,0.015,0.74
83-1,0.97,0.526,0.19,0.97,0.525,0.012,0.20
83-2,0.97,0.523,0.19,0.97,0.521,0.013,0.20
84-1,0.77,0.659,0.05,0.77,0.659,0.008,0.05
85-1,0.97,0.464,0.25,0.97,0.464,0.017,0.27
85-2,1.00,0.508,0.59,1.00,0.507,0.015,0.56
86-1,0.94,0.573,0.30,0.94,0.573,0.021,0.30
86-2,0.94,0.573,0.30,0.94,0.573,0.021,0.30
86-3,0.92,0.634,0.30,0.92,0.634,0.026,0.30
87-1,0.86,0.506,0.45,0.86,0.503,0.019,0.44
87-2,0.86,0.526,0.19,0.86,0.524,0.015,0.19
87-3,0.66,0.493,0.37,0.66,0.490,0.020,0.36
88-1,0.94,0.479,0.04,0.94,0.478,0.018,0.11
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.25,0.670,0.04,0.25,0.669,0.009,0.04
91-2,0.25,0.673,1.00,0.25,0.674,0.011,1.00
91-3,0.25,0.706,0.50,0.25,0.708,0.004,0.51
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.98,0.497,0.36,0.98,0.496,0.016,0.56
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.94,0.725,1.00,0.94,0.725,0.009,1.00
96-2,0.82,0.670,1.00,0.82,0.670,0.010,1.00
96-3,0.81,0.690,1.00,0.81,0.691,0.007,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.09,0.715,0.50,0.09,0.716,0.014,0.50
99-1,0.96,0.458,0.09,0.96,0.456,0.020,0.09
