ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
93-1,0.88,0.493,1.00,0.88,0.491,0.039,1.00
93-2,0.90,0.404,1.00,0.91,0.402,0.038,1.00
94-1,1.00,0.688,0.12,1.00,0.695,0.030,0.15
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,1.00,0.657,0.12,1.00,0.657,0.039,0.17
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.649,0.48,1.00,0.652,0.039,0.49
99-1,0.93,0.609,0.29,0.93,0.617,0.036,0.30
