ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
129-1,0.99,4.205,0.68,0.99,4.209,0.191,0.68
129-2,0.83,4.275,0.68,0.83,4.279,0.217,0.68
129-3,0.99,4.203,0.68,0.99,4.205,0.191,0.68
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.87,4.667,0.73,0.88,4.655,0.218,0.72
131-2,0.90,4.673,0.81,0.90,4.674,0.216,0.79
131-3,0.99,4.554,0.31,0.99,4.550,0.196,0.34
132-1,0.99,4.720,0.99,1.00,4.724,0.197,0.99
132-2,0.99,4.700,0.91,1.00,4.685,0.192,0.91
65-1,0.95,4.594,0.39,0.95,4.591,0.193,0.39
65-2,0.95,4.615,0.23,0.95,4.614,0.192,0.23
65-3,0.95,4.621,0.25,0.95,4.623,0.192,0.25
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-2,1.00,4.423,1.00,1.00,4.423,0.196,0.96
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,1.00,4.164,0.32,1.00,4.164,0.188,0.32
70-3,1.00,4.115,0.36,1.00,4.108,0.189,0.35
72-1,0.98,4.751,0.60,0.98,4.725,0.200,0.53
72-2,0.97,4.353,0.09,0.97,4.342,0.195,0.08
73-1,1.00,5.720,1.00,1.00,5.727,0.323,1.00
73-2,1.00,5.491,1.00,1.00,5.498,0.288,1.00
73-3,1.00,43.956,1.00,1.00,43.961,1.975,1.00
74-1,0.58,4.633,0.56,0.58,4.619,0.244,0.54
74-2,0.98,4.450,0.79,0.98,4.445,0.197,0.75
75-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
75-2,1.00,4.423,1.00,1.00,4.423,0.196,0.96
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.62,4.801,0.71,0.62,4.803,0.251,0.72
80-2,0.99,4.435,0.79,0.99,4.435,0.197,0.79
81-1,0.98,4.596,0.79,0.98,4.587,0.201,0.78
81-2,0.98,4.596,0.79,0.98,4.587,0.201,0.78
82-1,0.97,4.679,0.73,0.97,4.659,0.194,0.78
83-1,0.96,4.494,0.96,0.96,4.491,0.200,0.90
83-2,0.96,4.430,0.83,0.96,4.427,0.200,0.88
84-1,0.74,4.704,0.12,0.74,4.702,0.210,0.19
85-1,0.97,4.492,0.84,0.97,4.490,0.200,0.84
85-2,1.00,4.459,0.89,1.00,4.451,0.190,0.88
86-1,0.79,4.603,0.94,0.79,4.589,0.237,0.93
86-2,0.79,4.603,0.94,0.79,4.589,0.237,0.93
86-3,0.59,4.708,0.85,0.59,4.685,0.292,0.83
87-1,0.94,4.783,0.56,0.94,4.760,0.207,0.55
87-2,0.94,4.767,0.29,0.94,4.762,0.210,0.30
87-3,0.79,4.765,0.81,0.79,4.755,0.235,0.82
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.45,5.091,1.00,0.45,5.094,0.315,1.00
91-2,0.45,18.211,1.00,0.45,18.222,1.605,1.00
91-3,0.45,5.091,1.00,0.45,5.094,0.315,1.00
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.99,6.638,1.00,0.99,6.641,0.279,0.99
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.99,45.173,1.00,1.00,45.176,0.885,1.00
96-2,1.00,49.700,1.00,1.00,49.701,0.963,1.00
96-3,1.00,55.158,1.00,1.00,55.137,1.058,1.00
97-1,1.00,4.426,0.98,1.00,4.422,0.196,0.87
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,4.538,0.53,1.00,4.534,0.197,0.53
99-1,0.99,4.350,0.49,0.99,4.347,0.201,0.51
