ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
110-2,0.95,0.611,0.57,0.95,0.611,0.007,0.59
110-3,1.00,0.704,1.00,1.00,0.704,0.007,1.00
111-1,0.92,0.675,0.01,0.92,0.675,0.009,0.01
111-2,0.99,0.672,1.00,0.99,0.672,0.005,1.00
111-3,0.13,0.645,0.50,0.13,0.643,0.014,0.33
112-1,0.99,0.617,0.56,1.00,0.616,0.006,0.56
112-2,0.99,0.614,0.54,1.00,0.613,0.007,0.55
112-3,0.99,0.623,0.52,1.00,0.622,0.006,0.53
113-1,0.99,0.620,0.54,1.00,0.620,0.006,0.53
113-2,0.90,0.735,1.00,0.90,0.735,0.007,1.00
113-3,0.14,0.646,0.54,0.14,0.643,0.013,0.46
114-1,1.00,0.571,0.98,1.00,0.570,0.009,0.98
115-1,1.00,0.569,0.27,1.00,0.569,0.008,0.26
116-1,0.59,0.571,0.18,0.59,0.572,0.012,0.18
116-2,0.37,0.602,0.18,0.37,0.603,0.016,0.19
117-1,1.00,0.599,0.12,1.00,0.599,0.007,0.12
117-2,0.12,0.666,1.00,0.12,0.666,0.027,1.00
119-1,0.98,0.606,0.84,0.98,0.604,0.007,0.86
120-1,1.00,0.570,0.99,1.00,0.570,0.009,0.99
120-2,1.00,0.561,0.72,1.00,0.560,0.008,0.73
120-3,0.99,0.567,0.62,0.99,0.565,0.008,0.58
121-1,0.72,0.542,0.60,0.72,0.543,0.011,0.60
121-2,0.03,0.508,0.72,0.03,0.518,0.073,0.72
121-3,0.77,0.563,0.02,0.77,0.562,0.010,0.02
122-1,0.67,0.572,0.69,0.67,0.572,0.011,0.69
124-1,1.00,0.617,0.36,1.00,0.616,0.005,0.37
124-2,1.00,0.631,0.37,1.00,0.630,0.005,0.36
124-3,1.00,0.613,0.36,1.00,0.614,0.005,0.36
125-1,0.99,0.570,0.98,0.99,0.570,0.009,0.98
125-2,0.99,0.603,0.36,0.99,0.603,0.008,0.36
125-3,1.00,0.636,0.45,1.00,0.635,0.006,0.46
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.99,0.587,0.54,0.99,0.586,0.007,0.53
127-2,0.98,0.569,0.65,0.98,0.568,0.008,0.65
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.52,0.680,0.26,0.52,0.680,0.003,0.26
129-1,0.99,0.567,0.59,0.99,0.567,0.008,0.59
129-2,0.83,0.563,0.59,0.83,0.563,0.009,0.60
129-3,0.99,0.567,0.60,0.99,0.566,0.008,0.59
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.87,0.569,0.11,0.88,0.568,0.009,0.10
131-2,0.90,0.565,0.05,0.90,0.565,0.010,0.05
131-3,0.99,0.599,0.08,0.99,0.597,0.007,0.07
132-1,0.99,0.616,0.60,1.00,0.616,0.006,0.60
132-2,0.99,0.625,0.60,1.00,0.624,0.005,0.58
65-1,0.95,0.632,0.23,0.95,0.631,0.005,0.23
65-2,0.95,0.634,0.14,0.95,0.633,0.005,0.14
65-3,0.95,0.633,0.15,0.95,0.633,0.005,0.15
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-2,1.00,0.577,0.28,1.00,0.576,0.008,0.30
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,1.00,0.565,0.27,1.00,0.565,0.007,0.27
70-3,1.00,0.570,0.25,1.00,0.569,0.008,0.25
72-1,0.98,0.575,0.01,0.98,0.576,0.008,0.01
72-2,0.97,0.554,0.01,0.97,0.555,0.009,0.01
73-1,1.00,0.613,0.90,1.00,0.612,0.008,0.90
73-2,1.00,0.612,0.90,1.00,0.611,0.008,0.89
73-3,1.00,0.783,1.00,1.00,0.783,0.011,1.00
74-1,0.58,0.572,0.14,0.58,0.571,0.012,0.14
74-2,0.98,0.578,0.18,0.98,0.577,0.008,0.17
75-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
75-2,1.00,0.577,0.49,1.00,0.577,0.009,0.50
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.62,0.587,0.20,0.62,0.586,0.010,0.25
80-2,0.99,0.567,0.39,0.99,0.567,0.009,0.40
81-1,0.98,0.569,0.50,0.98,0.569,0.009,0.50
81-2,0.98,0.569,0.46,0.98,0.569,0.009,0.48
82-1,0.97,0.588,0.50,0.97,0.588,0.007,0.50
83-1,0.96,0.566,0.43,0.96,0.565,0.008,0.39
83-2,0.96,0.564,0.34,0.96,0.562,0.008,0.37
84-1,0.74,0.676,0.03,0.74,0.677,0.003,0.03
85-1,0.97,0.595,0.32,0.97,0.593,0.007,0.31
85-2,1.00,0.578,0.65,1.00,0.578,0.008,0.62
86-1,0.79,0.588,0.30,0.79,0.588,0.010,0.30
86-2,0.79,0.588,0.30,0.79,0.588,0.010,0.30
86-3,0.59,0.564,0.30,0.59,0.562,0.013,0.31
87-1,0.94,0.628,0.39,0.94,0.627,0.009,0.37
87-2,0.94,0.616,0.19,0.94,0.615,0.007,0.19
87-3,0.79,0.590,0.28,0.79,0.590,0.011,0.27
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.45,0.668,0.04,0.45,0.669,0.006,0.04
91-2,0.45,0.704,1.00,0.45,0.705,0.012,1.00
91-3,0.45,0.707,0.53,0.45,0.709,0.005,0.53
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.99,0.575,0.97,0.99,0.574,0.009,0.91
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.99,0.896,1.00,1.00,0.896,0.004,1.00
96-2,1.00,0.906,1.00,1.00,0.906,0.004,1.00
96-3,1.00,0.911,1.00,1.00,0.911,0.004,1.00
97-1,1.00,0.573,0.08,1.00,0.573,0.009,0.09
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.612,0.50,1.00,0.613,0.006,0.50
99-1,0.99,0.584,0.26,0.99,0.584,0.008,0.26
