ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
116-2,0.29,0.598,0.01,0.29,0.599,0.020,0.01
117-1,1.00,0.611,0.12,1.00,0.610,0.006,0.12
117-2,0.26,0.617,1.00,0.26,0.618,0.018,1.00
119-1,0.96,0.612,0.71,0.96,0.612,0.007,0.70
120-1,1.00,0.596,0.97,1.00,0.597,0.008,0.97
120-2,1.00,0.612,0.55,1.00,0.612,0.005,0.55
120-3,0.99,0.632,0.45,0.99,0.632,0.004,0.45
121-1,0.56,0.560,0.43,0.56,0.560,0.013,0.42
121-2,0.10,0.522,0.85,0.10,0.519,0.036,0.62
121-3,0.64,0.569,0.03,0.64,0.569,0.011,0.03
122-1,0.77,0.576,0.77,0.77,0.576,0.010,0.77
124-1,1.00,0.625,0.31,1.00,0.625,0.005,0.30
124-2,1.00,0.636,0.19,1.00,0.636,0.003,0.20
124-3,1.00,0.618,0.27,1.00,0.618,0.005,0.27
125-1,1.00,0.595,0.96,1.00,0.595,0.008,0.96
125-2,0.95,0.621,0.23,0.95,0.620,0.007,0.22
125-3,0.96,0.618,0.32,0.96,0.618,0.008,0.30
126-1,0.23,0.563,0.27,0.23,0.561,0.017,0.26
127-1,0.94,0.604,0.43,0.94,0.603,0.007,0.42
127-2,0.93,0.590,0.42,0.93,0.590,0.007,0.43
127-3,0.26,0.677,0.17,0.26,0.677,0.005,0.17
128-1,0.61,0.654,0.53,0.61,0.654,0.008,0.54
129-1,0.97,0.601,0.56,0.97,0.601,0.005,0.56
129-2,0.28,0.600,0.56,0.28,0.600,0.008,0.56
129-3,0.97,0.601,0.56,0.97,0.601,0.005,0.55
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.82,0.584,0.08,0.82,0.583,0.009,0.08
131-2,0.82,0.582,0.05,0.82,0.582,0.009,0.06
131-3,0.99,0.617,0.06,0.99,0.616,0.007,0.07
132-1,0.99,0.611,0.55,0.99,0.610,0.006,0.57
132-2,0.99,0.612,0.54,0.99,0.612,0.006,0.54
65-1,0.99,0.640,0.43,0.99,0.640,0.003,0.43
65-2,0.97,0.639,0.43,0.97,0.638,0.003,0.43
65-3,0.99,0.640,0.46,0.99,0.640,0.003,0.46
68-1,0.99,0.666,0.96,0.99,0.665,0.004,0.96
68-2,0.99,0.663,0.97,0.99,0.663,0.004,0.97
69-1,0.32,0.580,0.63,0.32,0.579,0.015,0.60
69-2,1.00,0.582,0.51,1.00,0.582,0.008,0.50
70-1,1.00,0.613,0.24,1.00,0.613,0.005,0.25
70-2,1.00,0.635,0.14,1.00,0.635,0.003,0.14
70-3,1.00,0.632,0.10,1.00,0.632,0.003,0.10
72-1,0.87,0.596,0.01,0.87,0.597,0.008,0.01
72-2,0.73,0.646,0.01,0.73,0.647,0.011,0.01
73-1,1.00,0.632,0.98,1.00,0.632,0.006,0.98
73-2,1.00,0.632,0.98,1.00,0.632,0.006,0.98
73-3,0.99,0.816,1.00,0.99,0.816,0.011,1.00
74-1,0.56,0.613,0.10,0.56,0.611,0.009,0.11
74-2,0.97,0.614,0.15,0.97,0.614,0.007,0.15
75-1,0.32,0.572,0.66,0.32,0.572,0.016,0.65
75-2,1.00,0.589,0.69,1.00,0.589,0.008,0.69
79-1,0.87,0.594,0.17,0.87,0.594,0.007,0.17
79-2,0.63,0.585,0.16,0.63,0.584,0.009,0.15
79-3,0.92,0.575,0.17,0.92,0.575,0.008,0.16
80-1,0.65,0.603,0.12,0.65,0.603,0.009,0.14
80-2,0.99,0.601,0.24,0.99,0.600,0.007,0.35
81-1,0.73,0.590,0.03,0.73,0.590,0.009,0.06
81-2,0.73,0.590,0.03,0.73,0.590,0.009,0.06
82-1,0.92,0.629,0.67,0.92,0.628,0.007,0.65
83-1,0.97,0.611,0.37,0.97,0.611,0.006,0.39
83-2,0.97,0.602,0.33,0.97,0.601,0.005,0.32
84-1,0.79,0.657,0.05,0.79,0.657,0.004,0.05
85-1,0.92,0.581,0.23,0.92,0.581,0.008,0.25
85-2,0.94,0.591,0.42,0.94,0.590,0.007,0.42
86-1,0.72,0.616,0.31,0.72,0.616,0.007,0.31
86-2,0.72,0.616,0.31,0.72,0.616,0.007,0.31
86-3,0.40,0.586,0.32,0.40,0.584,0.013,0.32
87-1,0.91,0.617,0.45,0.91,0.617,0.008,0.45
87-2,0.91,0.623,0.21,0.91,0.622,0.007,0.20
87-3,0.72,0.638,0.45,0.72,0.636,0.009,0.48
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.17,0.681,0.05,0.17,0.682,0.007,0.05
91-2,0.17,0.768,1.00,0.17,0.768,0.018,1.00
91-3,0.17,0.705,0.53,0.17,0.705,0.001,0.54
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.584,0.88,1.00,0.584,0.008,0.85
95-1,0.99,0.666,0.98,0.99,0.666,0.004,0.97
95-2,0.99,0.665,0.98,0.99,0.665,0.004,0.98
96-1,0.38,0.946,1.00,0.38,0.946,0.004,1.00
96-2,0.39,0.937,1.00,0.39,0.937,0.004,1.00
96-3,0.39,0.942,1.00,0.39,0.942,0.003,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.67,0.647,0.50,0.66,0.647,0.007,0.50
99-1,0.96,0.613,0.18,0.97,0.613,0.007,0.18
