ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
124-2,1.00,19.557,0.27,1.00,19.557,0.590,0.27
124-3,1.00,19.592,0.44,1.00,19.592,0.624,0.44
125-1,1.00,21.032,1.00,1.00,21.041,0.634,1.00
125-2,0.93,19.709,0.79,0.93,19.672,0.591,0.78
125-3,0.95,19.761,0.95,0.95,19.745,0.636,0.95
126-1,0.94,19.307,0.38,0.94,19.261,0.624,0.38
127-1,0.94,19.066,0.59,0.94,19.049,0.623,0.59
127-2,0.93,18.845,0.64,0.93,18.839,0.630,0.63
127-3,0.30,20.053,0.70,0.30,20.035,1.111,0.67
128-1,0.61,69.733,1.00,0.61,69.685,5.616,1.00
129-1,0.99,18.491,0.65,0.99,18.489,0.594,0.65
129-2,0.21,21.140,0.62,0.21,21.153,1.665,0.63
129-3,0.99,18.519,0.65,0.99,18.516,0.593,0.65
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.73,19.096,0.62,0.73,19.066,0.661,0.58
131-2,0.72,18.972,0.56,0.72,18.923,0.655,0.63
131-3,0.99,19.230,0.23,0.99,19.202,0.608,0.25
132-1,0.99,19.150,0.74,0.99,19.120,0.594,0.75
132-2,0.99,18.956,0.70,0.99,18.946,0.598,0.70
65-1,0.88,19.819,0.43,0.88,19.809,0.655,0.44
65-2,0.84,19.716,0.44,0.84,19.710,0.674,0.43
65-3,0.88,19.740,0.46,0.88,19.731,0.654,0.45
68-1,0.99,33.633,1.00,0.99,33.634,1.402,1.00
68-2,0.99,35.902,1.00,0.99,35.907,1.512,1.00
69-1,0.18,17.284,1.00,0.18,17.262,1.071,0.99
69-2,1.00,18.999,1.00,1.00,18.982,0.604,0.98
70-1,1.00,19.303,0.48,1.00,19.295,0.614,0.48
70-2,1.00,18.862,0.18,1.00,18.859,0.572,0.18
70-3,1.00,19.084,0.15,1.00,19.083,0.597,0.15
72-1,0.84,20.232,0.59,0.84,20.172,0.701,0.57
72-2,0.72,19.856,0.01,0.72,19.859,0.793,0.01
73-1,1.00,32.712,1.00,1.00,32.741,2.929,1.00
73-2,1.00,30.584,1.00,1.00,30.607,2.547,1.00
73-3,0.99,326.778,1.00,0.99,326.836,10.464,1.00
74-1,0.50,17.397,0.34,0.50,17.360,0.741,0.36
74-2,0.98,19.380,0.56,0.98,19.370,0.616,0.64
75-1,0.18,17.284,1.00,0.18,17.262,1.071,0.99
75-2,1.00,18.999,1.00,1.00,18.982,0.604,0.98
79-1,0.88,19.915,0.93,0.88,19.905,0.633,0.88
79-2,0.59,18.688,0.23,0.59,18.657,0.697,0.23
79-3,0.91,19.771,0.81,0.91,19.758,0.631,0.81
80-1,0.57,17.997,0.63,0.57,17.951,0.682,0.66
80-2,0.99,19.362,0.85,0.99,19.350,0.615,0.81
81-1,0.73,19.020,0.66,0.73,19.002,0.665,0.66
81-2,0.73,19.018,0.66,0.73,19.003,0.665,0.66
82-1,0.91,20.390,0.95,0.91,20.389,0.672,0.95
83-1,0.95,22.594,1.00,0.95,22.604,0.698,1.00
83-2,0.95,21.295,1.00,0.95,21.311,0.659,1.00
84-1,0.81,19.443,0.10,0.81,19.443,0.690,0.10
85-1,0.98,18.783,0.75,0.98,18.776,0.607,0.75
85-2,0.99,18.728,0.75,0.99,18.701,0.598,0.77
86-1,0.96,19.468,1.00,0.96,19.472,0.610,1.00
86-2,0.96,19.468,1.00,0.96,19.472,0.610,1.00
86-3,0.72,19.418,0.96,0.72,19.350,0.738,0.88
87-1,0.85,19.905,0.55,0.85,19.901,0.667,0.55
87-2,0.85,20.137,0.31,0.85,20.125,0.676,0.31
87-3,0.69,20.526,0.81,0.69,20.525,0.711,0.81
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.12,20.566,1.00,0.12,20.572,1.777,1.00
91-2,0.12,73.767,1.00,0.12,73.649,7.421,1.00
91-3,0.12,20.377,1.00,0.12,20.385,1.764,1.00
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.99,20.001,1.00,0.99,20.003,0.550,0.99
95-1,0.99,35.508,1.00,0.99,35.515,1.602,1.00
95-2,0.99,40.013,1.00,0.99,40.022,1.779,1.00
96-1,0.39,310.465,1.00,0.39,310.482,5.756,1.00
96-2,0.39,267.467,1.00,0.39,267.446,4.344,1.00
96-3,0.39,288.587,1.00,0.39,288.509,5.147,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.50,19.382,0.52,0.50,19.385,0.934,0.52
99-1,0.97,19.531,0.33,0.97,19.520,0.630,0.33
