ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
74-2,0.97,0.297,0.15,0.97,0.299,0.012,0.15
75-1,0.32,0.335,0.66,0.32,0.338,0.026,0.55
75-2,1.00,0.336,0.54,1.00,0.338,0.013,0.54
79-1,0.87,0.358,0.17,0.87,0.359,0.013,0.18
79-2,0.63,0.365,0.17,0.63,0.365,0.015,0.17
79-3,0.92,0.381,0.20,0.92,0.381,0.013,0.19
80-1,0.65,0.323,0.12,0.65,0.324,0.016,0.13
80-2,0.99,0.329,0.50,0.99,0.331,0.013,0.36
81-1,0.73,0.344,0.03,0.73,0.344,0.016,0.04
81-2,0.73,0.344,0.03,0.73,0.344,0.016,0.04
82-1,0.92,0.302,0.51,0.92,0.304,0.013,0.55
83-1,0.97,0.337,0.20,0.97,0.337,0.011,0.23
83-2,0.97,0.350,0.20,0.97,0.350,0.011,0.21
84-1,0.79,0.214,0.05,0.79,0.216,0.010,0.06
85-1,0.92,0.398,0.28,0.92,0.399,0.013,0.28
85-2,0.94,0.383,0.45,0.94,0.385,0.012,0.45
86-1,0.72,0.341,0.30,0.72,0.341,0.013,0.31
86-2,0.72,0.341,0.30,0.72,0.341,0.013,0.31
86-3,0.40,0.360,0.30,0.40,0.361,0.022,0.32
87-1,0.91,0.306,0.44,0.91,0.307,0.014,0.44
87-2,0.91,0.318,0.18,0.91,0.322,0.014,0.19
87-3,0.72,0.309,0.11,0.72,0.310,0.015,0.21
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.17,0.183,0.05,0.17,0.187,0.019,0.04
91-2,0.17,0.176,1.00,0.17,0.175,0.017,1.00
91-3,0.17,0.054,0.46,0.17,0.056,0.013,0.48
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.346,1.00,1.00,0.346,0.014,0.88
95-1,0.99,0.252,0.69,0.99,0.255,0.010,0.77
95-2,0.99,0.241,0.93,0.99,0.246,0.011,0.91
96-1,0.38,0.069,1.00,0.38,0.069,0.003,1.00
96-2,0.39,0.081,1.00,0.39,0.081,0.004,1.00
96-3,0.39,0.074,1.00,0.39,0.074,0.004,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.67,0.208,0.49,0.66,0.211,0.013,0.49
99-1,0.96,0.302,0.14,0.97,0.305,0.013,0.16
