ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
124-3,1.00,0.224,0.20,1.00,0.225,0.006,0.20
125-1,1.00,0.291,0.85,1.00,0.292,0.009,0.82
125-2,0.93,0.269,0.15,0.93,0.270,0.009,0.16
125-3,0.95,0.256,0.23,0.95,0.258,0.010,0.23
126-1,0.94,0.274,0.16,0.94,0.274,0.009,0.20
127-1,0.94,0.307,0.38,0.94,0.307,0.008,0.39
127-2,0.93,0.306,0.43,0.93,0.307,0.008,0.44
127-3,0.30,0.153,0.08,0.30,0.157,0.009,0.12
128-1,0.61,0.197,0.27,0.61,0.199,0.012,0.27
129-1,0.99,0.305,0.57,0.99,0.306,0.008,0.57
129-2,0.21,0.303,0.51,0.21,0.306,0.014,0.52
129-3,0.99,0.306,0.57,0.99,0.306,0.008,0.57
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.73,0.292,0.04,0.73,0.292,0.012,0.04
131-2,0.72,0.300,0.04,0.72,0.301,0.012,0.04
131-3,0.99,0.250,0.06,0.99,0.251,0.009,0.06
132-1,0.99,0.293,0.50,0.99,0.294,0.009,0.51
132-2,0.99,0.290,0.48,0.99,0.290,0.009,0.49
65-1,0.88,0.245,0.23,0.88,0.246,0.008,0.22
65-2,0.84,0.254,0.22,0.84,0.255,0.008,0.22
65-3,0.88,0.254,0.24,0.88,0.256,0.008,0.23
68-1,0.99,0.188,0.99,0.99,0.190,0.008,0.98
68-2,0.99,0.196,0.99,0.99,0.197,0.008,0.99
69-1,0.18,0.257,0.28,0.18,0.258,0.023,0.26
69-2,1.00,0.275,0.27,1.00,0.276,0.010,0.28
70-1,1.00,0.245,0.20,1.00,0.245,0.006,0.21
70-2,1.00,0.227,0.14,1.00,0.228,0.005,0.14
70-3,1.00,0.227,0.09,1.00,0.227,0.005,0.09
72-1,0.84,0.301,0.01,0.84,0.301,0.011,0.01
72-2,0.72,0.236,0.01,0.72,0.236,0.012,0.01
73-1,1.00,0.209,0.98,1.00,0.212,0.008,0.87
73-2,1.00,0.210,0.98,1.00,0.212,0.008,0.87
73-3,0.99,0.176,0.95,0.99,0.176,0.009,0.95
74-1,0.50,0.263,0.08,0.50,0.264,0.013,0.07
74-2,0.98,0.240,0.09,0.98,0.240,0.009,0.09
75-1,0.18,0.270,0.30,0.18,0.272,0.024,0.37
75-2,1.00,0.287,0.31,1.00,0.287,0.010,0.33
79-1,0.88,0.288,0.10,0.88,0.289,0.009,0.12
79-2,0.59,0.287,0.11,0.59,0.288,0.011,0.11
79-3,0.91,0.309,0.07,0.91,0.310,0.009,0.07
80-1,0.57,0.274,0.08,0.57,0.275,0.013,0.08
80-2,0.99,0.267,0.09,0.99,0.269,0.010,0.15
81-1,0.73,0.269,0.02,0.73,0.270,0.012,0.06
81-2,0.73,0.269,0.02,0.73,0.270,0.012,0.04
82-1,0.91,0.214,0.51,0.91,0.215,0.009,0.52
83-1,0.95,0.284,0.22,0.95,0.285,0.008,0.23
83-2,0.95,0.293,0.22,0.95,0.293,0.008,0.21
84-1,0.81,0.170,0.05,0.81,0.171,0.007,0.05
85-1,0.98,0.319,0.25,0.98,0.320,0.009,0.29
85-2,0.99,0.318,0.48,0.99,0.319,0.009,0.48
86-1,0.96,0.256,0.43,0.96,0.258,0.008,0.52
86-2,0.96,0.256,0.43,0.96,0.258,0.008,0.52
86-3,0.72,0.254,0.30,0.72,0.254,0.011,0.31
87-1,0.85,0.267,0.39,0.85,0.269,0.010,0.40
87-2,0.85,0.266,0.18,0.85,0.267,0.010,0.18
87-3,0.69,0.295,0.11,0.69,0.296,0.011,0.21
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.12,0.135,0.05,0.12,0.137,0.016,0.04
91-2,0.12,0.123,1.00,0.12,0.123,0.010,1.00
91-3,0.12,0.018,0.46,0.12,0.020,0.003,0.50
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.99,0.289,0.20,0.99,0.290,0.010,0.30
95-1,0.99,0.201,0.98,0.99,0.207,0.007,0.84
95-2,0.99,0.186,0.95,0.99,0.191,0.008,0.96
96-1,0.39,0.055,1.00,0.39,0.055,0.003,1.00
96-2,0.39,0.062,1.00,0.39,0.062,0.003,1.00
96-3,0.39,0.062,1.00,0.39,0.062,0.003,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.50,0.127,0.49,0.50,0.127,0.007,0.49
99-1,0.97,0.246,0.13,0.97,0.247,0.009,0.14
