ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
124-3,1.00,0.215,0.19,1.00,0.215,0.024,0.19
125-1,0.99,0.613,1.00,0.99,0.618,0.027,0.97
125-2,0.99,0.540,0.39,0.99,0.548,0.027,0.36
125-3,0.98,0.527,0.57,0.98,0.532,0.034,0.59
126-1,0.07,0.602,0.56,0.07,0.587,0.147,0.62
127-1,0.89,0.576,0.71,0.89,0.582,0.037,0.68
127-2,0.89,0.605,0.20,0.89,0.613,0.037,0.20
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.78,0.507,0.18,0.78,0.507,0.039,0.21
129-1,0.97,0.481,0.57,0.97,0.488,0.035,0.55
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.97,0.481,0.57,0.97,0.488,0.035,0.55
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.82,0.683,0.04,0.82,0.683,0.030,0.15
131-2,0.84,0.675,0.04,0.84,0.678,0.028,0.16
131-3,0.85,0.666,0.30,0.85,0.670,0.031,0.25
132-1,1.00,0.528,0.65,1.00,0.535,0.036,0.58
132-2,1.00,0.490,0.43,1.00,0.494,0.034,0.43
65-1,0.99,0.369,0.20,0.99,0.376,0.032,0.22
65-2,0.97,0.373,0.20,0.97,0.381,0.032,0.22
65-3,0.99,0.372,0.25,0.99,0.376,0.031,0.24
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,0.493,0.31,1.00,0.502,0.030,0.35
69-2,1.00,0.496,0.34,1.00,0.505,0.033,0.42
70-1,1.00,0.424,0.11,1.00,0.429,0.028,0.10
70-2,1.00,0.264,0.12,1.00,0.266,0.022,0.11
70-3,1.00,0.248,0.13,1.00,0.249,0.021,0.13
72-1,0.96,0.572,0.10,0.95,0.580,0.037,0.14
72-2,0.67,0.193,0.01,0.67,0.192,0.039,0.01
73-1,1.00,0.440,1.00,1.00,0.446,0.032,0.98
73-2,1.00,0.440,1.00,1.00,0.446,0.032,0.98
73-3,0.97,0.436,0.81,0.97,0.441,0.027,0.85
74-1,0.62,0.561,0.16,0.62,0.567,0.040,0.21
74-2,0.93,0.581,0.24,0.93,0.587,0.032,0.35
75-1,1.00,0.571,0.70,1.00,0.570,0.030,0.70
75-2,1.00,0.572,0.70,1.00,0.572,0.030,0.70
79-1,0.62,0.562,0.18,0.62,0.566,0.039,0.19
79-2,0.45,0.583,0.19,0.45,0.588,0.045,0.23
79-3,0.94,0.614,0.18,0.94,0.617,0.028,0.15
80-1,0.70,0.582,0.11,0.70,0.584,0.037,0.28
80-2,0.94,0.600,0.67,0.94,0.601,0.029,0.64
81-1,0.82,0.592,0.56,0.82,0.593,0.040,0.60
81-2,0.82,0.592,0.56,0.82,0.593,0.040,0.60
82-1,0.85,0.541,0.67,0.85,0.547,0.038,0.70
83-1,1.00,0.399,0.55,1.00,0.408,0.027,0.45
83-2,1.00,0.490,0.21,1.00,0.496,0.028,0.25
84-1,0.94,0.265,0.18,0.94,0.274,0.021,0.21
85-1,0.89,0.600,0.14,0.89,0.609,0.039,0.25
85-2,0.89,0.600,0.14,0.89,0.609,0.039,0.25
86-1,0.27,0.253,0.38,0.27,0.249,0.060,0.39
86-2,0.27,0.253,0.38,0.27,0.249,0.060,0.39
86-3,0.24,0.246,0.45,0.24,0.242,0.068,0.48
87-1,0.91,0.652,0.45,0.91,0.661,0.038,0.43
87-2,0.91,0.647,0.20,0.91,0.648,0.030,0.21
87-3,0.89,0.642,0.53,0.89,0.657,0.034,0.52
88-1,0.99,0.524,0.10,0.99,0.523,0.040,0.10
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.96,0.280,1.00,0.96,0.279,0.037,1.00
93-2,0.98,0.170,1.00,0.98,0.169,0.030,1.00
94-1,0.99,0.632,1.00,0.99,0.632,0.031,0.95
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.93,0.227,0.49,0.93,0.227,0.026,0.49
99-1,0.89,0.491,0.11,0.89,0.497,0.039,0.12
