ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
110-3,1.00,0.661,1.00,1.00,0.662,0.011,1.00
111-1,0.93,0.544,0.49,0.93,0.545,0.026,0.51
111-2,1.00,0.661,1.00,1.00,0.662,0.011,1.00
111-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
112-1,1.00,0.496,0.34,1.00,0.494,0.026,0.37
112-2,1.00,0.496,0.33,1.00,0.494,0.026,0.36
112-3,1.00,0.497,0.34,1.00,0.496,0.026,0.35
113-1,1.00,0.497,0.33,1.00,0.496,0.026,0.35
113-2,0.99,0.672,1.00,0.99,0.672,0.010,0.99
113-3,0.85,0.551,0.49,0.85,0.549,0.027,0.54
114-1,1.00,0.399,0.99,1.00,0.399,0.031,0.99
115-1,1.00,0.401,0.63,1.00,0.400,0.031,0.57
116-1,0.88,0.396,0.40,0.88,0.396,0.033,0.52
116-2,0.84,0.431,0.49,0.84,0.433,0.034,0.53
117-1,1.00,0.550,0.08,1.00,0.544,0.023,0.08
117-2,0.28,0.401,1.00,0.28,0.407,0.065,1.00
119-1,0.96,0.468,0.76,0.96,0.470,0.027,0.76
120-1,1.00,0.396,1.00,1.00,0.398,0.031,1.00
120-2,1.00,0.626,0.32,1.00,0.625,0.013,0.39
120-3,0.81,0.634,0.45,0.81,0.636,0.014,0.45
121-1,0.81,0.397,0.51,0.81,0.399,0.034,0.54
121-2,0.07,0.277,0.61,0.07,0.300,0.167,0.65
121-3,0.84,0.385,0.50,0.84,0.384,0.033,0.42
122-1,0.74,0.430,0.90,0.74,0.430,0.036,0.84
124-1,1.00,0.611,0.19,1.00,0.610,0.014,0.20
124-2,1.00,0.662,0.14,1.00,0.660,0.008,0.15
124-3,1.00,0.613,0.18,1.00,0.613,0.013,0.19
125-1,1.00,0.399,0.99,1.00,0.399,0.031,0.99
125-2,0.96,0.471,0.33,0.96,0.467,0.029,0.34
125-3,0.99,0.544,0.37,0.99,0.541,0.024,0.43
126-1,0.62,0.535,0.40,0.62,0.537,0.034,0.42
127-1,0.90,0.434,0.69,0.90,0.434,0.028,0.70
127-2,0.88,0.469,0.20,0.88,0.468,0.028,0.18
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.75,0.537,0.07,0.75,0.533,0.033,0.08
129-1,0.96,0.529,0.49,0.96,0.524,0.027,0.49
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.96,0.529,0.49,0.96,0.524,0.027,0.49
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.74,0.389,0.53,0.73,0.390,0.037,0.58
131-2,0.82,0.390,0.10,0.82,0.388,0.035,0.53
131-3,0.93,0.419,0.22,0.93,0.419,0.032,0.24
132-1,1.00,0.492,0.39,1.00,0.492,0.024,0.39
132-2,1.00,0.492,0.39,1.00,0.491,0.024,0.38
65-1,0.94,0.607,0.17,0.94,0.604,0.016,0.17
65-2,0.87,0.600,0.18,0.87,0.596,0.017,0.19
65-3,0.94,0.606,0.18,0.94,0.603,0.016,0.18
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,0.449,0.68,1.00,0.448,0.028,0.62
69-2,1.00,0.459,0.54,1.00,0.454,0.028,0.55
70-1,1.00,0.551,0.09,1.00,0.546,0.019,0.07
70-2,1.00,0.604,0.10,1.00,0.604,0.011,0.10
70-3,1.00,0.614,0.08,1.00,0.612,0.011,0.09
72-1,1.00,0.483,0.01,1.00,0.485,0.028,0.01
72-2,0.84,0.710,0.01,0.84,0.711,0.038,0.01
73-1,1.00,0.539,0.99,1.00,0.537,0.024,0.98
73-2,1.00,0.535,0.99,1.00,0.533,0.024,0.98
73-3,0.97,0.538,0.93,0.97,0.538,0.027,0.91
74-1,0.71,0.440,0.29,0.71,0.442,0.035,0.35
74-2,0.94,0.415,0.51,0.94,0.413,0.032,0.60
75-1,1.00,0.422,0.70,1.00,0.423,0.031,0.70
75-2,1.00,0.417,0.70,1.00,0.419,0.030,0.70
79-1,0.88,0.465,0.19,0.88,0.467,0.026,0.19
79-2,0.46,0.392,0.20,0.46,0.389,0.035,0.23
79-3,0.96,0.446,0.19,0.96,0.446,0.027,0.22
80-1,0.78,0.437,0.70,0.78,0.439,0.033,0.65
80-2,0.96,0.400,0.70,0.96,0.402,0.031,0.70
81-1,0.85,0.424,0.07,0.85,0.423,0.033,0.36
81-2,0.85,0.424,0.07,0.85,0.423,0.033,0.36
82-1,0.75,0.459,0.74,0.75,0.460,0.032,0.73
83-1,0.99,0.508,0.34,0.99,0.507,0.023,0.32
83-2,0.99,0.485,0.28,0.99,0.483,0.024,0.26
84-1,0.90,0.588,0.21,0.90,0.587,0.016,0.20
85-1,0.87,0.433,0.22,0.87,0.434,0.032,0.23
85-2,0.87,0.433,0.22,0.87,0.434,0.032,0.23
86-1,0.99,0.586,0.30,0.99,0.588,0.026,0.30
86-2,0.99,0.586,0.30,0.99,0.588,0.026,0.30
86-3,0.97,0.613,0.30,0.97,0.615,0.035,0.30
87-1,0.87,0.407,0.39,0.87,0.404,0.033,0.39
87-2,0.87,0.390,0.23,0.87,0.389,0.034,0.22
87-3,0.85,0.401,0.36,0.85,0.398,0.032,0.40
88-1,0.97,0.453,0.03,0.97,0.454,0.030,0.07
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.94,0.847,1.00,0.94,0.847,0.026,1.00
93-2,0.97,0.919,1.00,0.97,0.919,0.011,1.00
94-1,1.00,0.407,1.00,1.00,0.409,0.030,1.00
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.93,0.585,0.50,0.93,0.587,0.021,0.50
99-1,0.84,0.491,0.14,0.84,0.489,0.031,0.13
