ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
69-2,1.00,0.634,0.15,1.00,0.642,0.036,0.19
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,1.00,0.423,0.30,1.00,0.430,0.035,0.29
70-3,1.00,0.335,0.12,1.00,0.336,0.023,0.13
72-1,0.74,0.632,0.01,0.74,0.631,0.061,0.01
72-2,0.67,0.654,0.01,0.67,0.653,0.063,0.01
73-1,1.00,0.483,0.63,1.00,0.488,0.043,0.71
73-2,1.00,0.483,0.63,1.00,0.489,0.043,0.71
73-3,0.96,0.366,0.94,0.96,0.363,0.038,0.93
74-1,0.70,0.661,0.06,0.70,0.661,0.056,0.09
74-2,0.96,0.540,0.02,0.96,0.546,0.048,0.10
75-1,1.00,0.616,0.06,1.00,0.623,0.039,0.15
75-2,1.00,0.637,0.15,1.00,0.648,0.038,0.21
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.72,0.636,0.08,0.72,0.639,0.054,0.27
80-2,0.96,0.544,0.70,0.96,0.547,0.049,0.43
81-1,0.96,0.440,0.50,0.96,0.437,0.057,0.50
81-2,0.96,0.440,0.50,0.96,0.437,0.057,0.50
82-1,0.52,0.430,0.50,0.52,0.430,0.070,0.51
83-1,1.00,0.533,0.19,1.00,0.537,0.049,0.16
83-2,1.00,0.606,0.12,1.00,0.615,0.049,0.11
84-1,1.00,0.483,0.22,1.00,0.498,0.044,0.17
85-1,0.61,0.466,0.06,0.61,0.483,0.060,0.09
85-2,0.61,0.466,0.06,0.61,0.483,0.060,0.09
86-1,0.37,0.277,0.30,0.37,0.270,0.064,0.30
86-2,0.37,0.277,0.30,0.37,0.270,0.064,0.30
86-3,0.11,0.141,0.32,0.11,0.126,0.059,0.40
87-1,0.70,0.595,0.17,0.70,0.597,0.061,0.18
87-2,0.70,0.595,0.09,0.70,0.596,0.061,0.10
87-3,0.67,0.582,0.19,0.67,0.580,0.060,0.20
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.89,0.165,1.00,0.89,0.164,0.043,1.00
93-2,0.91,0.133,1.00,0.91,0.132,0.033,1.00
94-1,1.00,0.550,0.12,1.00,0.553,0.044,0.15
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,1.00,0.511,0.13,1.00,0.513,0.053,0.42
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.495,0.50,1.00,0.507,0.053,0.50
99-1,0.91,0.463,0.29,0.91,0.472,0.048,0.26
