ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
124-3,1.00,0.615,0.27,1.00,0.614,0.008,0.28
125-1,1.00,0.595,0.95,1.00,0.595,0.013,0.94
125-2,0.97,0.623,0.23,0.97,0.621,0.010,0.23
125-3,0.95,0.612,0.24,0.95,0.612,0.012,0.24
126-1,0.34,0.582,0.26,0.34,0.582,0.017,0.26
127-1,0.96,0.597,0.44,0.95,0.596,0.012,0.43
127-2,0.95,0.574,0.42,0.95,0.573,0.012,0.42
127-3,0.26,0.680,0.14,0.26,0.681,0.007,0.14
128-1,0.57,0.627,0.60,0.57,0.629,0.020,0.58
129-1,1.00,0.581,0.56,1.00,0.581,0.009,0.56
129-2,0.72,0.600,0.56,0.72,0.601,0.007,0.56
129-3,1.00,0.581,0.56,1.00,0.581,0.009,0.56
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.84,0.598,0.05,0.84,0.599,0.011,0.06
131-2,0.83,0.599,0.05,0.83,0.599,0.011,0.05
131-3,0.98,0.617,0.06,0.98,0.618,0.011,0.06
132-1,0.99,0.618,0.52,0.99,0.618,0.008,0.53
132-2,0.99,0.623,0.50,0.99,0.623,0.007,0.51
65-1,0.98,0.638,0.38,0.98,0.639,0.003,0.38
65-2,0.94,0.635,0.38,0.94,0.635,0.003,0.38
65-3,0.98,0.639,0.40,0.98,0.639,0.003,0.40
68-1,0.99,0.658,0.97,0.99,0.658,0.006,0.97
68-2,0.99,0.660,0.98,0.99,0.660,0.006,0.98
69-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-2,1.00,0.601,0.43,1.00,0.600,0.009,0.48
70-1,1.00,0.613,0.24,1.00,0.612,0.008,0.24
70-2,1.00,0.623,0.14,1.00,0.622,0.005,0.14
70-3,1.00,0.634,0.10,1.00,0.633,0.004,0.10
72-1,0.98,0.610,0.01,0.98,0.611,0.010,0.01
72-2,0.93,0.670,0.01,0.93,0.671,0.013,0.01
73-1,1.00,0.653,0.98,1.00,0.651,0.007,0.98
73-2,1.00,0.652,0.98,1.00,0.651,0.006,0.98
73-3,0.98,0.868,1.00,0.98,0.869,0.016,1.00
74-1,0.54,0.598,0.09,0.54,0.597,0.014,0.10
74-2,0.98,0.628,0.14,0.98,0.627,0.008,0.14
75-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
75-2,1.00,0.606,0.69,1.00,0.607,0.010,0.69
79-1,0.89,0.572,0.17,0.89,0.572,0.013,0.17
79-2,0.66,0.562,0.13,0.66,0.560,0.016,0.14
79-3,0.92,0.579,0.18,0.92,0.577,0.010,0.16
80-1,0.61,0.599,0.13,0.61,0.599,0.014,0.14
80-2,0.99,0.612,0.28,0.99,0.612,0.010,0.30
81-1,0.77,0.605,0.09,0.77,0.606,0.012,0.19
81-2,0.77,0.605,0.09,0.77,0.606,0.012,0.15
82-1,0.93,0.630,0.71,0.93,0.628,0.012,0.68
83-1,0.98,0.600,0.34,0.98,0.600,0.009,0.31
83-2,0.98,0.597,0.28,0.98,0.597,0.008,0.28
84-1,0.75,0.659,0.03,0.75,0.660,0.008,0.03
85-1,0.94,0.568,0.22,0.94,0.568,0.012,0.23
85-2,1.00,0.583,0.50,1.00,0.583,0.010,0.50
86-1,0.73,0.609,0.33,0.73,0.609,0.011,0.33
86-2,0.73,0.609,0.33,0.73,0.609,0.011,0.33
86-3,0.41,0.588,0.33,0.41,0.586,0.018,0.33
87-1,0.92,0.610,0.45,0.92,0.610,0.014,0.45
87-2,0.92,0.613,0.20,0.92,0.613,0.013,0.20
87-3,0.75,0.622,0.45,0.75,0.622,0.013,0.47
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.43,0.681,0.05,0.43,0.682,0.007,0.05
91-2,0.43,0.768,1.00,0.43,0.768,0.019,1.00
91-3,0.43,0.705,0.53,0.43,0.705,0.001,0.54
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.600,0.81,1.00,0.600,0.011,0.73
95-1,0.99,0.659,0.98,0.99,0.658,0.007,0.97
95-2,0.99,0.660,0.98,0.99,0.659,0.005,0.98
96-1,0.98,0.946,1.00,0.98,0.946,0.004,1.00
96-2,0.99,0.937,1.00,0.99,0.937,0.004,1.00
96-3,0.99,0.942,1.00,0.99,0.942,0.003,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.673,0.50,1.00,0.673,0.004,0.50
99-1,0.98,0.599,0.18,0.98,0.599,0.013,0.18
