ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
72-2,0.90,7.653,0.01,0.90,7.664,0.453,0.01
73-1,1.00,11.267,1.00,1.00,11.306,1.238,1.00
73-2,1.00,11.075,1.00,1.00,11.115,1.226,1.00
73-3,0.98,31.531,1.00,0.98,31.518,2.218,1.00
74-1,0.56,6.569,0.39,0.56,6.558,0.502,0.41
74-2,0.97,6.823,0.83,0.97,6.803,0.379,0.84
75-1,0.43,6.016,0.91,0.43,5.932,0.473,0.91
75-2,1.00,6.881,1.00,1.00,6.864,0.400,0.97
79-1,0.90,6.802,0.49,0.90,6.677,0.453,0.40
79-2,0.42,5.018,0.33,0.42,5.004,0.417,0.32
79-3,0.97,6.668,0.50,0.97,6.637,0.402,0.49
80-1,0.63,6.099,0.70,0.63,6.108,0.445,0.65
80-2,0.98,6.798,0.83,0.98,6.780,0.376,0.86
81-1,0.73,7.247,0.53,0.73,7.148,0.551,0.57
81-2,0.73,7.282,0.63,0.73,7.162,0.549,0.56
82-1,0.83,6.704,0.83,0.83,6.687,0.404,0.84
83-1,0.98,7.634,0.52,0.98,7.629,0.384,0.55
83-2,0.98,7.327,0.40,0.98,7.276,0.373,0.42
84-1,0.81,7.986,0.26,0.81,7.971,0.367,0.28
85-1,0.95,6.156,0.63,0.95,6.134,0.419,0.59
85-2,0.96,6.660,0.67,0.96,6.648,0.416,0.70
86-1,0.99,7.572,0.65,0.99,7.571,0.422,0.63
86-2,0.99,7.572,0.65,0.99,7.571,0.422,0.63
86-3,0.98,7.681,0.36,0.98,7.664,0.424,0.38
87-1,0.81,6.345,0.46,0.81,6.322,0.472,0.46
87-2,0.81,6.880,0.24,0.81,6.821,0.457,0.24
87-3,0.66,6.881,0.60,0.66,6.820,0.511,0.57
88-1,0.93,6.854,0.88,0.93,6.830,0.403,0.83
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.07,10.844,1.00,0.07,10.858,1.595,0.99
91-2,0.07,17.030,1.00,0.07,17.216,2.305,1.00
91-3,0.07,10.844,1.00,0.07,10.865,1.608,1.00
93-1,0.26,186.364,1.00,0.26,186.373,24.015,1.00
93-2,0.27,227.572,1.00,0.27,227.634,25.580,1.00
94-1,0.98,6.968,1.00,0.98,6.982,0.377,1.00
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.38,23.238,1.00,0.38,23.262,1.285,1.00
96-2,0.33,17.142,1.00,0.33,17.189,1.289,1.00
96-3,0.31,21.362,1.00,0.31,21.394,1.612,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.63,7.615,0.54,0.63,7.599,0.338,0.54
99-1,0.92,6.075,0.14,0.92,6.057,0.384,0.15
