ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
116-1,0.93,5.388,0.64,0.93,5.317,0.582,0.67
116-2,0.84,4.679,0.51,0.84,4.684,0.606,0.55
117-1,1.00,5.208,0.13,1.00,5.136,0.553,0.14
117-2,0.44,4.794,1.00,0.44,4.896,1.025,1.00
119-1,1.00,5.746,0.89,1.00,5.578,0.578,0.91
120-1,1.00,6.772,1.00,1.00,6.786,0.737,1.00
120-2,0.98,8.726,0.81,0.98,8.714,0.548,0.80
120-3,0.89,8.566,0.88,0.89,8.564,0.557,0.87
121-1,0.91,4.989,0.60,0.91,5.021,0.607,0.60
121-2,0.05,9.896,0.85,0.05,9.933,1.263,0.96
121-3,0.98,4.573,0.36,0.98,4.544,0.589,0.51
122-1,0.95,5.361,0.77,0.95,5.301,0.722,0.80
124-1,1.00,8.031,0.31,1.00,8.012,0.560,0.31
124-2,1.00,7.255,0.18,1.00,7.262,0.614,0.19
124-3,1.00,8.739,0.31,1.00,8.714,0.547,0.35
125-1,1.00,6.695,1.00,1.00,6.709,0.744,1.00
125-2,1.00,5.920,0.54,1.00,5.831,0.553,0.57
125-3,1.00,6.992,0.83,1.00,6.927,0.694,0.81
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.95,5.026,0.74,0.95,4.878,0.665,0.75
127-2,0.95,4.365,0.25,0.95,4.294,0.632,0.24
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.87,7.666,0.95,0.87,7.624,0.880,0.89
129-1,1.00,5.879,0.65,1.00,5.763,0.627,0.63
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,5.879,0.65,1.00,5.763,0.627,0.63
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.96,4.822,0.93,0.96,4.806,0.631,0.63
131-2,0.96,4.940,0.50,0.96,4.923,0.648,0.60
131-3,0.96,4.626,0.30,0.96,4.603,0.607,0.38
132-1,1.00,4.646,0.68,1.00,4.633,0.635,0.66
132-2,1.00,5.624,0.62,1.00,5.590,0.594,0.60
65-1,0.98,6.679,0.29,0.98,6.665,0.584,0.30
65-2,0.96,6.662,0.29,0.96,6.644,0.593,0.30
65-3,0.98,6.850,0.32,0.98,6.783,0.569,0.32
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,5.978,0.91,1.00,5.927,0.625,0.85
69-2,1.00,5.582,0.87,1.00,5.487,0.616,0.85
70-1,1.00,6.391,0.20,1.00,6.333,0.549,0.21
70-2,1.00,8.765,0.21,1.00,8.402,0.792,0.21
70-3,1.00,7.983,0.18,1.00,7.957,0.504,0.20
72-1,0.96,4.363,0.24,0.96,4.359,0.559,0.23
72-2,0.51,8.199,0.01,0.51,8.205,0.873,0.03
73-1,1.00,9.987,1.00,1.00,10.086,1.877,1.00
73-2,1.00,9.987,1.00,1.00,10.086,1.877,1.00
73-3,0.98,16.712,1.00,0.98,16.755,2.081,1.00
74-1,0.67,7.134,0.99,0.67,7.161,0.899,0.97
74-2,1.00,6.023,1.00,1.00,6.037,0.656,0.98
75-1,1.00,5.978,0.91,1.00,5.954,0.635,0.87
75-2,1.00,5.582,0.87,1.00,5.491,0.619,0.85
79-1,0.67,5.548,0.36,0.67,5.485,0.597,0.36
79-2,0.55,4.840,0.38,0.55,4.818,0.509,0.38
79-3,0.98,5.380,0.45,0.98,5.302,0.658,0.45
80-1,0.76,7.098,0.99,0.76,7.089,0.785,0.95
80-2,1.00,6.023,1.00,1.00,6.037,0.656,0.98
81-1,0.91,4.598,0.65,0.91,4.530,0.554,0.75
81-2,0.91,4.598,0.65,0.91,4.530,0.554,0.75
82-1,0.95,5.355,0.88,0.95,5.294,0.639,0.87
83-1,1.00,6.324,1.00,1.00,6.291,0.607,0.90
83-2,1.00,5.634,0.71,1.00,5.560,0.634,0.68
84-1,0.91,8.226,0.37,0.91,8.183,0.473,0.40
85-1,0.96,4.040,0.52,0.96,3.999,0.673,0.52
85-2,0.96,4.040,0.52,0.96,3.999,0.673,0.52
86-1,0.15,5.566,0.38,0.15,5.754,0.590,0.43
86-2,0.15,5.566,0.38,0.15,5.754,0.590,0.43
86-3,0.13,6.210,0.50,0.13,6.209,1.604,0.53
87-1,0.98,3.202,0.49,0.98,3.098,0.554,0.48
87-2,0.98,3.468,0.28,0.98,3.367,0.591,0.29
87-3,0.98,3.399,0.67,0.98,3.342,0.601,0.69
88-1,1.00,5.533,0.23,1.00,5.425,0.620,0.41
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,1.00,138.688,1.00,1.00,138.465,20.234,1.00
93-2,1.00,235.877,1.00,1.00,235.609,31.741,1.00
94-1,1.00,5.841,1.00,1.00,5.855,0.651,0.93
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.89,9.136,0.53,0.89,9.113,0.581,0.62
99-1,0.95,5.810,0.19,0.95,5.655,0.697,0.18
