ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
111-3,0.50,0.374,0.40,0.50,0.383,0.097,0.43
112-1,1.00,0.366,0.37,1.00,0.378,0.054,0.39
112-2,1.00,0.373,0.37,1.00,0.381,0.054,0.39
112-3,1.00,0.369,0.37,1.00,0.381,0.055,0.36
113-1,1.00,0.377,0.37,1.00,0.383,0.054,0.36
113-2,0.45,0.377,1.00,0.45,0.386,0.100,0.72
113-3,1.00,0.368,0.59,1.00,0.380,0.053,0.64
114-1,1.00,0.357,0.93,1.00,0.366,0.047,0.87
115-1,1.00,0.270,0.08,1.00,0.292,0.047,0.30
116-1,0.85,0.196,0.31,0.85,0.192,0.062,0.36
116-2,0.40,0.097,0.33,0.40,0.097,0.016,0.40
117-1,1.00,0.385,0.10,1.00,0.397,0.039,0.10
117-2,0.45,0.294,1.00,0.45,0.287,0.097,1.00
119-1,1.00,0.284,0.36,1.00,0.304,0.052,0.45
120-1,1.00,0.375,0.92,1.00,0.384,0.049,0.89
120-2,1.00,0.276,0.37,1.00,0.277,0.023,0.37
120-3,1.00,0.169,0.45,1.00,0.169,0.024,0.46
121-1,0.45,0.379,0.60,0.45,0.398,0.103,0.67
121-2,0.35,0.524,0.44,0.35,0.540,0.133,0.61
121-3,0.75,0.288,0.10,0.75,0.281,0.076,0.13
122-1,0.95,0.338,0.70,0.95,0.337,0.075,0.73
124-1,1.00,0.247,0.04,1.00,0.250,0.027,0.06
124-2,1.00,0.366,0.04,1.00,0.365,0.042,0.04
124-3,1.00,0.247,0.04,1.00,0.250,0.029,0.06
125-1,1.00,0.357,0.93,1.00,0.366,0.047,0.87
125-2,1.00,0.290,0.23,1.00,0.292,0.055,0.22
125-3,1.00,0.349,0.34,1.00,0.374,0.062,0.31
126-1,0.60,0.223,0.26,0.60,0.233,0.076,0.29
127-1,1.00,0.426,0.36,1.00,0.430,0.052,0.35
127-2,1.00,0.404,0.46,1.00,0.420,0.049,0.43
127-3,0.30,0.402,0.48,0.30,0.403,0.106,0.50
128-1,0.40,0.341,0.22,0.40,0.347,0.093,0.27
129-1,1.00,0.365,0.57,1.00,0.374,0.047,0.57
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,0.365,0.57,1.00,0.374,0.047,0.57
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.85,0.312,0.50,0.85,0.305,0.074,0.68
131-2,0.85,0.312,0.50,0.85,0.304,0.074,0.68
131-3,1.00,0.286,0.10,1.00,0.301,0.058,0.08
132-1,1.00,0.376,0.49,1.00,0.384,0.049,0.52
132-2,1.00,0.384,0.49,1.00,0.391,0.050,0.50
65-1,0.90,0.284,0.18,0.90,0.307,0.060,0.30
65-2,0.80,0.290,0.51,0.80,0.321,0.065,0.32
65-3,0.90,0.314,0.07,0.90,0.341,0.059,0.20
68-1,0.90,0.212,0.25,0.90,0.217,0.034,0.32
68-2,0.90,0.210,0.28,0.90,0.215,0.034,0.34
69-1,1.00,0.261,0.09,1.00,0.278,0.044,0.26
69-2,1.00,0.285,0.10,1.00,0.296,0.054,0.27
70-1,1.00,0.338,0.19,1.00,0.346,0.052,0.23
70-2,1.00,0.256,0.10,1.00,0.259,0.018,0.10
70-3,1.00,0.293,0.09,1.00,0.292,0.043,0.09
72-1,1.00,0.331,0.02,1.00,0.326,0.057,0.05
72-2,0.90,0.164,0.01,0.90,0.160,0.037,0.01
73-1,1.00,0.277,0.88,1.00,0.287,0.047,0.80
73-2,1.00,0.277,0.88,1.00,0.286,0.047,0.80
73-3,1.00,0.253,0.96,1.00,0.250,0.068,0.97
74-1,0.20,0.478,0.42,0.20,0.491,0.192,0.44
74-2,1.00,0.314,0.07,1.00,0.319,0.050,0.09
75-1,1.00,0.266,0.30,1.00,0.286,0.048,0.35
75-2,1.00,0.292,0.10,1.00,0.301,0.052,0.28
79-1,0.80,0.381,0.07,0.80,0.383,0.055,0.07
79-2,0.40,0.379,0.07,0.40,0.382,0.068,0.06
79-3,1.00,0.349,0.04,1.00,0.352,0.049,0.04
80-1,0.45,0.378,0.70,0.45,0.375,0.106,0.49
80-2,1.00,0.313,0.07,1.00,0.318,0.051,0.14
81-1,0.90,0.270,0.65,0.90,0.263,0.071,0.70
81-2,0.90,0.270,0.65,0.90,0.263,0.071,0.70
82-1,0.95,0.238,0.54,0.95,0.237,0.071,0.56
83-1,1.00,0.260,0.86,1.00,0.272,0.050,0.47
83-2,1.00,0.363,0.07,1.00,0.372,0.046,0.17
84-1,0.45,0.250,0.10,0.45,0.263,0.052,0.14
85-1,1.00,0.365,0.24,1.00,0.380,0.060,0.25
85-2,1.00,0.365,0.24,1.00,0.380,0.060,0.25
86-1,1.00,0.385,0.50,1.00,0.390,0.057,0.53
86-2,1.00,0.385,0.50,1.00,0.390,0.057,0.53
86-3,0.75,0.415,0.34,0.75,0.425,0.085,0.39
87-1,0.65,0.264,0.25,0.65,0.268,0.054,0.36
87-2,0.65,0.262,0.25,0.65,0.277,0.069,0.21
87-3,0.60,0.294,0.49,0.60,0.310,0.067,0.44
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.306,0.38,1.00,0.308,0.054,0.28
95-1,0.90,0.209,0.34,0.90,0.226,0.030,0.56
95-2,0.90,0.196,0.28,0.90,0.206,0.026,0.41
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
99-1,1.00,0.293,0.10,1.00,0.299,0.045,0.10
