ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
122-1,0.70,6.110,0.99,0.70,5.993,0.412,0.92
124-1,1.00,5.726,0.51,1.00,5.723,0.360,0.49
124-2,1.00,5.771,0.46,1.00,5.767,0.363,0.46
124-3,1.00,5.941,0.44,1.00,5.920,0.358,0.41
125-1,1.00,6.662,1.00,1.00,6.681,0.433,1.00
125-2,0.96,5.850,0.62,0.96,5.815,0.349,0.65
125-3,1.00,5.932,0.94,1.00,5.939,0.372,0.93
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.95,5.360,0.70,0.95,5.319,0.325,0.69
127-2,0.94,5.287,0.80,0.94,5.264,0.318,0.81
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.55,7.884,1.00,0.55,7.948,0.780,1.00
129-1,1.00,5.084,0.64,1.00,5.084,0.353,0.64
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,5.084,0.64,1.00,5.084,0.353,0.64
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.92,5.327,0.68,0.92,5.326,0.350,0.62
131-2,0.93,5.178,0.83,0.93,5.154,0.357,0.72
131-3,1.00,5.270,0.32,1.00,5.261,0.343,0.31
132-1,0.99,5.350,0.87,0.99,5.353,0.351,0.86
132-2,0.99,5.487,0.84,0.99,5.461,0.351,0.81
65-1,0.88,5.310,0.26,0.88,5.312,0.345,0.26
65-2,0.84,5.431,0.16,0.84,5.430,0.346,0.17
65-3,0.88,5.376,0.18,0.88,5.382,0.349,0.18
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-2,1.00,5.337,0.79,1.00,5.322,0.355,0.81
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,1.00,5.097,0.30,1.00,5.101,0.343,0.30
70-3,1.00,5.199,0.29,1.00,5.188,0.340,0.28
72-1,0.92,5.714,0.02,0.92,5.686,0.353,0.11
72-2,0.92,5.100,0.01,0.92,5.114,0.348,0.01
73-1,1.00,10.418,1.00,1.00,10.679,3.833,1.00
73-2,1.00,10.467,1.00,1.00,10.732,3.887,1.00
73-3,0.99,45.367,1.00,0.99,45.385,2.835,1.00
74-1,0.54,5.196,0.42,0.54,5.188,0.405,0.44
74-2,0.99,5.502,0.52,0.99,5.486,0.348,0.51
75-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
75-2,1.00,5.337,0.79,1.00,5.323,0.356,0.82
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.56,5.745,0.71,0.56,5.651,0.401,0.67
80-2,0.99,5.537,0.71,0.99,5.541,0.357,0.73
81-1,0.99,5.742,0.57,0.99,5.711,0.359,0.58
81-2,0.99,5.742,0.57,0.99,5.711,0.359,0.58
82-1,0.94,5.466,0.57,0.94,5.440,0.360,0.58
83-1,0.93,5.410,0.62,0.93,5.377,0.360,0.60
83-2,0.93,5.384,0.62,0.93,5.350,0.359,0.59
84-1,0.89,5.867,0.08,0.89,5.864,0.379,0.08
85-1,0.98,5.405,0.76,0.98,5.338,0.342,0.80
85-2,0.98,5.405,0.76,0.98,5.338,0.342,0.80
86-1,0.94,4.959,0.88,0.94,4.952,0.347,0.87
86-2,0.94,4.959,0.88,0.94,4.952,0.347,0.87
86-3,0.86,5.039,0.64,0.86,5.014,0.363,0.63
87-1,0.96,5.453,0.51,0.96,5.418,0.339,0.51
87-2,0.96,5.488,0.25,0.96,5.473,0.354,0.26
87-3,0.79,5.852,0.78,0.79,5.845,0.409,0.78
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,6.359,1.00,1.00,6.373,0.355,1.00
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,1.00,5.600,0.64,1.00,5.592,0.347,0.55
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,5.902,0.51,1.00,5.907,0.365,0.51
99-1,0.99,5.178,0.40,0.99,5.140,0.321,0.42
