ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
82-1,0.94,0.388,0.50,0.94,0.389,0.021,0.51
83-1,0.93,0.451,0.33,0.93,0.453,0.021,0.29
83-2,0.93,0.452,0.33,0.93,0.455,0.021,0.29
84-1,0.89,0.232,0.04,0.89,0.234,0.014,0.04
85-1,0.98,0.459,0.43,0.98,0.463,0.021,0.41
85-2,0.98,0.459,0.43,0.98,0.463,0.021,0.41
86-1,0.94,0.425,0.36,0.94,0.432,0.022,0.53
86-2,0.94,0.425,0.36,0.94,0.432,0.022,0.53
86-3,0.86,0.387,0.37,0.86,0.390,0.025,0.39
87-1,0.96,0.443,0.26,0.96,0.443,0.023,0.27
87-2,0.96,0.438,0.11,0.96,0.441,0.022,0.14
87-3,0.79,0.415,0.20,0.79,0.415,0.023,0.22
88-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
89-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
89-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
89-3,0.00,0.003,0.00,0.00,0.003,0.000,0.00
91-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
91-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
91-3,0.00,0.003,0.00,0.00,0.003,0.000,0.00
93-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
93-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
94-1,1.00,0.461,1.00,1.00,0.462,0.022,0.66
95-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
95-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
96-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
96-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
96-3,0.00,0.003,0.00,0.00,0.003,0.000,0.00
97-1,1.00,0.398,0.05,1.00,0.397,0.023,0.06
97-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
97-3,0.00,0.003,0.00,0.00,0.003,0.000,0.00
98-1,1.00,0.245,0.50,1.00,0.249,0.020,0.50
99-1,0.99,0.418,0.23,0.99,0.423,0.021,0.23
