ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
124-3,1.00,0.313,0.21,1.00,0.314,0.014,0.21
125-1,1.00,0.487,0.96,1.00,0.486,0.023,0.95
125-2,0.96,0.433,0.36,0.96,0.439,0.024,0.34
125-3,1.00,0.377,0.55,1.00,0.383,0.023,0.53
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.95,0.465,0.61,0.95,0.468,0.021,0.58
127-2,0.94,0.449,0.71,0.94,0.456,0.020,0.72
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.55,0.225,0.03,0.55,0.234,0.028,0.04
129-1,1.00,0.439,0.57,1.00,0.443,0.021,0.58
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,0.439,0.57,1.00,0.443,0.021,0.58
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.92,0.472,0.07,0.92,0.472,0.024,0.07
131-2,0.93,0.483,0.07,0.93,0.483,0.024,0.06
131-3,1.00,0.403,0.05,1.00,0.406,0.020,0.07
132-1,0.99,0.404,0.56,0.99,0.406,0.021,0.55
132-2,0.99,0.403,0.56,0.99,0.405,0.021,0.54
65-1,0.88,0.331,0.14,0.88,0.337,0.019,0.14
65-2,0.84,0.278,0.10,0.84,0.290,0.018,0.11
65-3,0.88,0.303,0.09,0.88,0.307,0.018,0.10
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-2,1.00,0.421,0.28,1.00,0.426,0.021,0.39
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,1.00,0.420,0.30,1.00,0.422,0.019,0.29
70-3,1.00,0.398,0.25,1.00,0.405,0.018,0.24
72-1,0.92,0.480,0.01,0.92,0.479,0.022,0.01
72-2,0.92,0.498,0.01,0.92,0.496,0.024,0.01
73-1,1.00,0.371,0.73,1.00,0.373,0.022,0.72
73-2,1.00,0.375,0.73,1.00,0.377,0.022,0.73
73-3,0.99,0.281,0.93,0.99,0.282,0.021,0.94
74-1,0.54,0.454,0.11,0.54,0.456,0.028,0.12
74-2,0.99,0.412,0.13,0.99,0.416,0.021,0.20
75-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
75-2,1.00,0.471,0.70,1.00,0.470,0.022,0.70
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.56,0.445,0.11,0.56,0.451,0.029,0.18
80-2,0.99,0.462,0.56,0.99,0.464,0.022,0.46
81-1,0.99,0.385,0.50,0.99,0.384,0.023,0.50
81-2,0.99,0.385,0.37,0.99,0.384,0.023,0.41
82-1,0.94,0.399,0.50,0.94,0.401,0.021,0.51
83-1,0.93,0.467,0.33,0.93,0.470,0.021,0.30
83-2,0.93,0.469,0.33,0.93,0.471,0.021,0.30
84-1,0.89,0.242,0.04,0.89,0.245,0.015,0.05
85-1,0.98,0.462,0.43,0.98,0.466,0.021,0.42
85-2,0.98,0.462,0.43,0.98,0.466,0.021,0.42
86-1,0.94,0.441,0.68,0.94,0.447,0.022,0.57
86-2,0.94,0.441,0.68,0.94,0.447,0.022,0.57
86-3,0.86,0.418,0.37,0.86,0.421,0.026,0.41
87-1,0.96,0.449,0.26,0.96,0.449,0.024,0.27
87-2,0.96,0.444,0.11,0.96,0.448,0.022,0.14
87-3,0.79,0.453,0.20,0.79,0.454,0.025,0.23
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.461,1.00,1.00,0.462,0.022,0.66
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,1.00,0.398,0.05,1.00,0.397,0.023,0.06
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.245,0.50,1.00,0.249,0.020,0.50
99-1,0.99,0.419,0.23,0.99,0.424,0.021,0.23
