ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
91-2,0.16,0.070,1.00,0.16,0.070,0.008,1.00
91-3,0.16,0.030,0.48,0.16,0.031,0.006,0.48
93-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
93-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
94-1,0.99,0.502,0.63,0.99,0.503,0.011,0.60
95-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
95-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-1,0.39,0.066,1.00,0.39,0.065,0.007,1.00
96-2,0.36,0.074,1.00,0.36,0.074,0.007,1.00
96-3,0.38,0.072,1.00,0.38,0.071,0.007,1.00
97-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
98-1,0.58,0.178,0.49,0.58,0.179,0.011,0.49
99-1,0.97,0.475,0.09,0.97,0.475,0.013,0.09
