ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
84-1,0.81,0.205,0.12,0.81,0.209,0.018,0.13
85-1,0.97,0.547,0.40,0.97,0.547,0.018,0.40
85-2,0.99,0.521,0.40,0.99,0.522,0.017,0.43
86-1,0.92,0.419,0.30,0.92,0.421,0.019,0.33
86-2,0.92,0.419,0.30,0.92,0.421,0.019,0.33
86-3,0.90,0.407,0.30,0.90,0.406,0.021,0.30
87-1,0.86,0.490,0.46,0.86,0.491,0.022,0.45
87-2,0.86,0.428,0.22,0.86,0.435,0.018,0.20
87-3,0.69,0.501,0.25,0.69,0.504,0.019,0.29
88-1,0.95,0.451,0.02,0.95,0.453,0.020,0.13
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.12,0.137,0.03,0.12,0.136,0.025,0.03
91-2,0.12,0.137,1.00,0.12,0.135,0.025,1.00
91-3,0.12,0.017,0.61,0.12,0.018,0.007,0.53
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.99,0.474,0.97,0.99,0.475,0.018,0.88
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.46,0.084,1.00,0.46,0.084,0.011,1.00
96-2,0.41,0.123,1.00,0.41,0.122,0.017,1.00
96-3,0.40,0.105,1.00,0.40,0.104,0.013,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.55,0.109,0.48,0.55,0.111,0.015,0.49
99-1,0.97,0.510,0.11,0.97,0.511,0.021,0.11
