ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
70-2,1.00,0.324,0.15,1.00,0.327,0.035,0.14
70-3,1.00,0.308,0.23,1.00,0.316,0.039,0.19
72-1,0.97,0.416,0.01,0.97,0.415,0.039,0.03
72-2,0.75,0.347,0.01,0.75,0.344,0.058,0.01
73-1,1.00,0.349,0.98,1.00,0.368,0.036,0.93
73-2,1.00,0.348,0.98,1.00,0.368,0.036,0.92
73-3,0.95,0.376,0.88,0.95,0.376,0.037,0.89
74-1,0.49,0.353,0.20,0.49,0.359,0.053,0.15
74-2,1.00,0.487,0.36,1.00,0.494,0.035,0.35
75-1,1.00,0.465,0.50,1.00,0.474,0.037,0.47
75-2,1.00,0.461,0.40,1.00,0.470,0.037,0.42
79-1,0.90,0.600,0.33,0.90,0.607,0.045,0.28
79-2,0.59,0.667,0.33,0.59,0.682,0.044,0.26
79-3,0.95,0.571,0.59,0.95,0.573,0.044,0.51
80-1,0.63,0.495,0.09,0.63,0.497,0.056,0.09
80-2,1.00,0.498,0.36,1.00,0.501,0.034,0.41
81-1,0.59,0.607,0.06,0.59,0.608,0.062,0.08
81-2,0.59,0.607,0.06,0.59,0.608,0.062,0.08
82-1,0.90,0.463,0.64,0.90,0.470,0.042,0.68
83-1,1.00,0.483,0.24,1.00,0.488,0.037,0.24
83-2,0.98,0.502,0.12,0.98,0.511,0.039,0.16
84-1,0.81,0.269,0.18,0.81,0.271,0.037,0.18
85-1,0.95,0.640,0.54,0.95,0.652,0.042,0.55
85-2,0.95,0.640,0.54,0.95,0.652,0.042,0.55
86-1,0.46,0.536,0.30,0.46,0.532,0.065,0.30
86-2,0.46,0.536,0.30,0.46,0.532,0.065,0.30
86-3,0.37,0.502,0.31,0.37,0.495,0.084,0.33
87-1,0.95,0.631,0.44,0.95,0.633,0.047,0.45
87-2,0.95,0.477,0.19,0.95,0.485,0.042,0.18
87-3,0.61,0.593,0.43,0.61,0.614,0.051,0.42
88-1,0.95,0.495,0.48,0.95,0.501,0.056,0.32
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.98,0.491,0.65,0.98,0.490,0.041,0.69
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.402,0.50,1.00,0.407,0.037,0.51
99-1,0.95,0.566,0.14,0.95,0.575,0.047,0.13
