ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
120-1,1.00,0.147,0.71,1.00,0.164,0.028,0.74
120-2,1.00,0.151,0.34,1.00,0.159,0.024,0.44
120-3,1.00,0.099,0.49,1.00,0.102,0.017,0.50
121-1,0.38,0.076,0.60,0.38,0.073,0.034,0.60
121-2,0.05,0.013,1.00,0.05,0.013,0.012,0.65
121-3,0.43,0.085,0.03,0.43,0.086,0.034,0.10
122-1,0.71,0.192,0.87,0.71,0.184,0.043,0.87
124-1,1.00,0.163,0.09,1.00,0.168,0.024,0.12
124-2,1.00,0.207,0.07,1.00,0.212,0.023,0.07
124-3,1.00,0.167,0.09,1.00,0.171,0.024,0.11
125-1,1.00,0.151,0.75,1.00,0.165,0.029,0.76
125-2,0.86,0.175,0.21,0.86,0.189,0.043,0.24
125-3,0.90,0.209,0.27,0.90,0.206,0.050,0.27
126-1,0.48,0.088,0.27,0.48,0.087,0.048,0.27
127-1,0.90,0.232,0.34,0.90,0.242,0.041,0.35
127-2,0.90,0.224,0.39,0.90,0.234,0.037,0.37
127-3,0.05,0.023,0.34,0.05,0.022,0.020,0.24
128-1,0.05,0.010,0.14,0.05,0.010,0.008,0.09
129-1,0.95,0.254,0.52,0.95,0.258,0.031,0.54
129-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
129-3,0.95,0.254,0.52,0.95,0.258,0.031,0.54
130-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
130-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
130-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
131-1,0.81,0.165,0.03,0.81,0.160,0.040,0.10
131-2,0.81,0.168,0.11,0.81,0.163,0.039,0.13
131-3,0.95,0.157,0.06,0.95,0.156,0.041,0.07
132-1,0.95,0.206,0.56,0.95,0.218,0.045,0.60
132-2,0.95,0.202,0.56,0.95,0.214,0.046,0.59
65-1,0.57,0.193,0.34,0.57,0.198,0.042,0.32
65-2,0.57,0.193,0.33,0.57,0.198,0.042,0.32
65-3,0.57,0.197,0.39,0.57,0.202,0.041,0.34
68-1,1.00,0.156,0.88,1.00,0.156,0.042,0.89
68-2,1.00,0.092,1.00,1.00,0.099,0.013,0.83
69-1,1.00,0.140,0.20,1.00,0.146,0.031,0.15
69-2,1.00,0.133,0.07,1.00,0.143,0.029,0.14
70-1,1.00,0.206,0.19,1.00,0.219,0.026,0.27
70-2,1.00,0.298,0.20,1.00,0.301,0.034,0.19
70-3,1.00,0.280,0.10,1.00,0.287,0.036,0.15
72-1,0.81,0.158,0.01,0.81,0.168,0.034,0.16
72-2,0.67,0.144,0.01,0.67,0.142,0.043,0.02
73-1,1.00,0.144,1.00,1.00,0.137,0.037,1.00
73-2,1.00,0.142,1.00,1.00,0.134,0.037,1.00
73-3,1.00,0.155,0.95,1.00,0.168,0.060,0.89
74-1,0.76,0.128,0.20,0.76,0.131,0.034,0.13
74-2,1.00,0.153,0.05,1.00,0.155,0.031,0.07
75-1,1.00,0.152,0.20,1.00,0.160,0.030,0.20
75-2,1.00,0.165,0.15,1.00,0.170,0.032,0.22
79-1,0.81,0.233,0.17,0.81,0.234,0.046,0.14
79-2,0.48,0.175,0.07,0.47,0.175,0.036,0.09
79-3,0.86,0.219,0.14,0.86,0.216,0.048,0.15
80-1,0.90,0.173,0.06,0.90,0.176,0.042,0.10
80-2,1.00,0.169,0.05,1.00,0.173,0.030,0.07
81-1,0.71,0.127,0.53,0.71,0.121,0.040,0.54
81-2,0.71,0.127,0.53,0.71,0.121,0.040,0.54
82-1,0.90,0.129,0.51,0.90,0.126,0.043,0.58
83-1,1.00,0.168,0.79,1.00,0.170,0.032,0.80
83-2,1.00,0.183,0.20,1.00,0.188,0.029,0.20
84-1,0.86,0.103,0.03,0.86,0.106,0.030,0.04
85-1,1.00,0.215,0.49,1.00,0.215,0.039,0.47
85-2,1.00,0.215,0.49,1.00,0.215,0.039,0.47
86-1,0.95,0.144,0.49,0.95,0.152,0.028,0.50
86-2,0.95,0.144,0.49,0.95,0.152,0.028,0.50
86-3,0.81,0.097,0.31,0.81,0.096,0.027,0.33
87-1,0.86,0.142,0.49,0.86,0.152,0.034,0.45
87-2,0.86,0.152,0.21,0.86,0.160,0.038,0.22
87-3,0.76,0.178,0.49,0.76,0.179,0.042,0.52
88-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
93-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
93-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
94-1,1.00,0.149,0.50,1.00,0.152,0.034,0.47
95-1,1.00,0.189,0.98,1.00,0.193,0.041,0.94
95-2,1.00,0.140,0.88,1.00,0.143,0.040,0.91
96-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
98-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
99-1,0.95,0.257,0.20,0.95,0.258,0.046,0.21
