ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
115-1,1.00,0.528,0.34,1.00,0.528,0.017,0.36
116-1,0.69,0.492,0.37,0.69,0.492,0.023,0.42
116-2,0.67,0.480,0.37,0.67,0.478,0.028,0.43
117-1,1.00,0.537,0.12,1.00,0.535,0.020,0.12
117-2,0.26,0.471,1.00,0.26,0.474,0.053,1.00
119-1,0.96,0.543,0.88,0.96,0.542,0.017,0.87
120-1,1.00,0.530,0.99,1.00,0.529,0.017,0.99
120-2,1.00,0.558,0.56,1.00,0.557,0.014,0.58
120-3,0.82,0.563,0.45,0.82,0.564,0.019,0.46
121-1,0.60,0.492,0.60,0.60,0.494,0.026,0.60
121-2,0.07,0.495,0.72,0.07,0.510,0.108,0.74
121-3,0.68,0.505,0.03,0.68,0.505,0.022,0.03
122-1,0.87,0.513,0.87,0.87,0.511,0.020,0.84
124-1,1.00,0.620,0.26,1.00,0.617,0.013,0.28
124-2,1.00,0.628,0.16,1.00,0.626,0.010,0.15
124-3,1.00,0.639,0.26,1.00,0.638,0.011,0.26
125-1,0.96,0.515,0.97,0.96,0.513,0.018,0.97
125-2,0.91,0.538,0.40,0.91,0.536,0.018,0.40
125-3,1.00,0.583,0.63,1.00,0.584,0.014,0.62
126-1,0.10,0.518,0.34,0.10,0.524,0.078,0.41
127-1,0.96,0.498,0.52,0.96,0.496,0.019,0.51
127-2,0.95,0.456,0.15,0.95,0.456,0.021,0.15
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.76,0.632,0.22,0.76,0.627,0.016,0.30
129-1,0.97,0.510,0.46,0.97,0.510,0.020,0.46
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.97,0.510,0.46,0.97,0.510,0.020,0.46
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.87,0.494,0.28,0.87,0.489,0.020,0.23
131-2,0.86,0.494,0.09,0.86,0.490,0.020,0.12
131-3,0.98,0.520,0.15,0.98,0.518,0.020,0.13
132-1,1.00,0.553,0.51,1.00,0.550,0.018,0.49
132-2,1.00,0.560,0.46,1.00,0.557,0.017,0.48
65-1,0.99,0.610,0.24,0.99,0.610,0.010,0.24
65-2,0.98,0.619,0.24,0.98,0.618,0.009,0.23
65-3,0.99,0.618,0.25,0.99,0.618,0.009,0.25
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-2,1.00,0.547,0.30,1.00,0.542,0.018,0.43
70-1,1.00,0.522,0.11,1.00,0.521,0.018,0.12
70-2,1.00,0.589,0.10,1.00,0.589,0.011,0.10
70-3,1.00,0.602,0.10,1.00,0.603,0.011,0.10
72-1,0.98,0.519,0.01,0.98,0.521,0.020,0.01
72-2,0.93,0.652,0.01,0.93,0.652,0.029,0.01
73-1,1.00,0.577,0.99,1.00,0.577,0.018,0.99
73-2,1.00,0.576,0.99,1.00,0.578,0.018,0.99
73-3,0.99,0.770,1.00,0.99,0.770,0.020,1.00
74-1,0.54,0.511,0.16,0.54,0.505,0.025,0.23
74-2,0.98,0.525,0.27,0.98,0.520,0.019,0.30
75-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
75-2,1.00,0.533,0.70,1.00,0.534,0.016,0.69
79-1,0.89,0.500,0.18,0.89,0.498,0.019,0.19
79-2,0.71,0.494,0.22,0.71,0.491,0.020,0.20
79-3,0.97,0.524,0.12,0.97,0.523,0.015,0.12
80-1,0.57,0.504,0.30,0.57,0.502,0.026,0.33
80-2,0.98,0.522,0.49,0.98,0.520,0.018,0.49
81-1,0.81,0.492,0.15,0.81,0.492,0.024,0.29
81-2,0.81,0.492,0.15,0.81,0.492,0.024,0.29
82-1,0.92,0.592,0.81,0.92,0.590,0.019,0.79
83-1,0.99,0.566,0.62,0.99,0.564,0.013,0.57
83-2,0.99,0.565,0.62,0.99,0.563,0.013,0.56
84-1,0.84,0.627,0.10,0.84,0.627,0.012,0.10
85-1,0.95,0.523,0.20,0.95,0.521,0.018,0.25
85-2,0.95,0.523,0.20,0.95,0.521,0.018,0.25
86-1,0.76,0.597,0.30,0.76,0.598,0.029,0.30
86-2,0.76,0.597,0.30,0.76,0.598,0.029,0.30
86-3,0.72,0.624,0.30,0.72,0.625,0.035,0.30
87-1,0.95,0.532,0.43,0.95,0.530,0.020,0.43
87-2,0.95,0.554,0.21,0.95,0.554,0.017,0.21
87-3,0.89,0.541,0.28,0.89,0.538,0.020,0.34
88-1,0.98,0.503,0.19,0.98,0.503,0.022,0.31
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.99,0.506,0.78,0.99,0.507,0.019,0.80
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.718,0.50,1.00,0.718,0.010,0.50
99-1,0.97,0.515,0.10,0.97,0.514,0.020,0.10
