ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
117-1,1.00,0.517,0.11,1.00,0.520,0.028,0.11
117-2,0.32,0.581,1.00,0.32,0.579,0.062,1.00
119-1,0.97,0.505,0.85,0.97,0.507,0.032,0.83
120-1,1.00,0.483,0.97,1.00,0.483,0.031,0.96
120-2,1.00,0.273,0.31,1.00,0.277,0.023,0.40
120-3,0.74,0.259,0.52,0.74,0.261,0.030,0.54
121-1,0.62,0.550,0.60,0.62,0.550,0.036,0.60
121-2,0.03,0.092,0.85,0.03,0.082,0.055,0.77
121-3,0.61,0.562,0.08,0.61,0.573,0.037,0.07
122-1,0.79,0.496,0.79,0.80,0.500,0.033,0.79
124-1,1.00,0.245,0.29,1.00,0.245,0.026,0.29
124-2,1.00,0.155,0.09,1.00,0.166,0.017,0.18
124-3,1.00,0.211,0.29,1.00,0.211,0.025,0.29
125-1,0.97,0.487,0.96,0.97,0.490,0.031,0.92
125-2,0.94,0.443,0.39,0.94,0.447,0.031,0.38
125-3,0.99,0.446,0.60,0.99,0.449,0.031,0.60
126-1,0.99,0.407,0.32,0.99,0.409,0.031,0.32
127-1,0.96,0.499,0.56,0.96,0.506,0.035,0.59
127-2,0.96,0.542,0.22,0.96,0.548,0.034,0.20
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.62,0.419,0.43,0.62,0.423,0.042,0.47
129-1,0.98,0.533,0.50,0.98,0.536,0.030,0.51
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.98,0.533,0.50,0.98,0.536,0.030,0.51
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.79,0.537,0.51,0.80,0.537,0.035,0.47
131-2,0.80,0.519,0.46,0.80,0.524,0.034,0.31
131-3,0.98,0.468,0.19,0.98,0.472,0.033,0.21
132-1,0.99,0.442,0.51,0.99,0.450,0.030,0.51
132-2,0.99,0.442,0.48,0.99,0.447,0.030,0.49
65-1,0.91,0.420,0.24,0.91,0.421,0.032,0.23
65-2,0.83,0.432,0.18,0.83,0.435,0.032,0.19
65-3,0.90,0.409,0.21,0.90,0.416,0.030,0.20
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-2,1.00,0.452,0.69,1.00,0.460,0.031,0.65
70-1,1.00,0.492,0.14,1.00,0.496,0.028,0.24
70-2,1.00,0.275,0.12,1.00,0.277,0.025,0.12
70-3,1.00,0.265,0.16,1.00,0.268,0.026,0.15
72-1,0.98,0.481,0.01,0.98,0.481,0.031,0.01
72-2,0.86,0.294,0.01,0.86,0.293,0.034,0.01
73-1,1.00,0.394,0.98,1.00,0.402,0.030,0.99
73-2,1.00,0.397,0.98,1.00,0.402,0.030,0.98
73-3,0.98,0.318,0.93,0.98,0.320,0.028,0.95
74-1,0.51,0.435,0.12,0.51,0.447,0.044,0.23
74-2,0.98,0.473,0.27,0.98,0.476,0.029,0.34
75-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
75-2,1.00,0.471,0.70,1.00,0.473,0.030,0.70
79-1,0.89,0.513,0.14,0.89,0.516,0.033,0.13
79-2,0.57,0.524,0.14,0.57,0.529,0.043,0.16
79-3,0.97,0.471,0.10,0.97,0.476,0.030,0.11
80-1,0.53,0.463,0.70,0.53,0.466,0.044,0.57
80-2,0.98,0.469,0.40,0.98,0.473,0.029,0.44
81-1,0.77,0.535,0.48,0.77,0.539,0.035,0.50
81-2,0.77,0.535,0.48,0.77,0.540,0.035,0.50
82-1,0.89,0.390,0.62,0.89,0.404,0.032,0.73
83-1,0.97,0.343,0.25,0.97,0.347,0.023,0.30
83-2,0.97,0.350,0.25,0.97,0.354,0.023,0.29
84-1,0.89,0.268,0.12,0.89,0.273,0.031,0.14
85-1,0.97,0.508,0.43,0.97,0.513,0.034,0.38
85-2,0.97,0.508,0.43,0.97,0.513,0.034,0.38
86-1,0.87,0.419,0.44,0.87,0.422,0.035,0.41
86-2,0.87,0.419,0.44,0.87,0.422,0.035,0.41
86-3,0.85,0.428,0.30,0.85,0.428,0.036,0.31
87-1,0.88,0.506,0.46,0.88,0.508,0.039,0.45
87-2,0.88,0.449,0.22,0.88,0.448,0.034,0.22
87-3,0.75,0.523,0.42,0.75,0.529,0.036,0.41
88-1,0.94,0.435,0.46,0.94,0.440,0.037,0.35
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.99,0.458,0.34,0.99,0.460,0.032,0.55
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.062,0.48,1.00,0.066,0.009,0.49
99-1,0.97,0.488,0.11,0.97,0.489,0.036,0.11
