ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
125-2,0.94,0.471,0.40,0.94,0.473,0.027,0.39
125-3,0.99,0.519,0.60,0.99,0.523,0.027,0.59
126-1,0.99,0.471,0.32,0.99,0.473,0.028,0.30
127-1,0.96,0.546,0.56,0.96,0.548,0.030,0.56
127-2,0.96,0.582,0.16,0.96,0.585,0.029,0.18
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.62,0.491,0.43,0.62,0.493,0.038,0.43
129-1,0.98,0.622,0.52,0.98,0.628,0.025,0.53
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.98,0.622,0.52,0.98,0.628,0.025,0.53
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.79,0.563,0.51,0.80,0.564,0.030,0.41
131-2,0.80,0.550,0.46,0.80,0.552,0.030,0.33
131-3,0.98,0.490,0.23,0.98,0.494,0.030,0.21
132-1,0.99,0.499,0.48,0.99,0.505,0.025,0.49
132-2,0.99,0.501,0.48,0.99,0.505,0.025,0.47
65-1,0.91,0.481,0.23,0.91,0.485,0.028,0.22
65-2,0.83,0.499,0.18,0.83,0.501,0.028,0.18
65-3,0.90,0.480,0.21,0.90,0.485,0.027,0.19
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-2,1.00,0.556,0.69,1.00,0.561,0.024,0.73
70-1,1.00,0.623,0.45,1.00,0.626,0.023,0.44
70-2,1.00,0.311,0.10,1.00,0.312,0.018,0.11
70-3,1.00,0.354,0.08,1.00,0.358,0.020,0.10
72-1,0.98,0.595,0.01,0.98,0.595,0.025,0.01
72-2,0.86,0.465,0.01,0.86,0.465,0.032,0.01
73-1,1.00,0.441,0.99,1.00,0.446,0.028,0.99
73-2,1.00,0.443,0.99,1.00,0.447,0.028,0.99
73-3,0.98,0.383,1.00,0.98,0.384,0.026,0.98
74-1,0.51,0.504,0.11,0.51,0.507,0.038,0.15
74-2,0.98,0.531,0.27,0.98,0.534,0.026,0.26
75-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
75-2,1.00,0.557,0.70,1.00,0.564,0.023,0.74
79-1,0.89,0.543,0.14,0.89,0.547,0.030,0.15
79-2,0.57,0.558,0.18,0.57,0.561,0.039,0.20
79-3,0.97,0.529,0.10,0.97,0.533,0.024,0.13
80-1,0.53,0.511,0.11,0.53,0.515,0.037,0.20
80-2,0.98,0.520,0.27,0.98,0.526,0.026,0.33
81-1,0.77,0.570,0.48,0.77,0.575,0.032,0.34
81-2,0.77,0.570,0.48,0.77,0.575,0.032,0.34
82-1,0.89,0.434,0.57,0.89,0.438,0.028,0.59
83-1,0.97,0.453,0.25,0.97,0.457,0.020,0.31
83-2,0.97,0.458,0.25,0.97,0.462,0.020,0.31
84-1,0.89,0.292,0.12,0.89,0.296,0.029,0.13
85-1,0.97,0.588,0.40,0.97,0.593,0.027,0.35
85-2,0.97,0.588,0.40,0.97,0.593,0.027,0.35
86-1,0.87,0.545,0.44,0.87,0.550,0.029,0.54
86-2,0.87,0.545,0.44,0.87,0.550,0.029,0.54
86-3,0.85,0.556,0.30,0.85,0.557,0.029,0.33
87-1,0.88,0.537,0.46,0.88,0.542,0.034,0.44
87-2,0.88,0.480,0.22,0.88,0.481,0.030,0.21
87-3,0.75,0.559,0.42,0.75,0.565,0.031,0.40
88-1,0.94,0.507,0.56,0.94,0.511,0.034,0.33
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.99,0.510,1.00,0.99,0.512,0.028,0.71
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.125,0.50,1.00,0.128,0.016,0.50
99-1,0.97,0.524,0.11,0.97,0.526,0.033,0.10
