ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
120-3,1.00,0.216,0.49,1.00,0.210,0.044,0.50
121-1,0.47,0.230,0.38,0.47,0.230,0.097,0.43
121-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
121-3,0.84,0.358,0.20,0.84,0.379,0.086,0.27
122-1,0.79,0.398,0.75,0.79,0.393,0.090,0.76
124-1,0.95,0.312,0.27,0.95,0.334,0.062,0.30
124-2,0.95,0.245,0.19,0.95,0.248,0.045,0.20
124-3,0.95,0.337,0.23,0.95,0.348,0.060,0.26
125-1,1.00,0.306,0.94,1.00,0.308,0.069,0.89
125-2,0.84,0.339,0.33,0.84,0.358,0.080,0.27
125-3,1.00,0.256,0.15,1.00,0.275,0.062,0.18
126-1,1.00,0.316,0.26,1.00,0.320,0.065,0.29
127-1,0.95,0.314,0.46,0.95,0.324,0.053,0.42
127-2,0.89,0.288,0.42,0.90,0.283,0.045,0.42
127-3,0.16,0.131,0.60,0.16,0.129,0.055,0.52
128-1,0.95,0.232,0.06,0.95,0.238,0.068,0.13
129-1,1.00,0.329,0.63,1.00,0.341,0.062,0.63
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,0.329,0.63,1.00,0.341,0.062,0.63
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.63,0.206,0.50,0.63,0.200,0.097,0.55
131-2,0.63,0.307,0.50,0.63,0.302,0.104,0.55
131-3,1.00,0.325,0.04,1.00,0.344,0.066,0.11
132-1,1.00,0.318,0.57,1.00,0.322,0.067,0.57
132-2,1.00,0.324,0.49,1.00,0.335,0.063,0.52
65-1,0.68,0.327,0.40,0.68,0.351,0.068,0.44
65-2,0.68,0.316,0.37,0.68,0.341,0.070,0.47
65-3,0.68,0.318,0.39,0.68,0.351,0.067,0.46
68-1,1.00,0.269,0.89,1.00,0.262,0.069,0.89
68-2,1.00,0.244,0.88,1.00,0.243,0.054,0.88
69-1,1.00,0.322,0.39,1.00,0.333,0.069,0.45
69-2,1.00,0.283,1.00,1.00,0.301,0.072,0.66
70-1,1.00,0.224,0.25,1.00,0.228,0.043,0.25
70-2,1.00,0.254,0.17,1.00,0.257,0.031,0.16
70-3,1.00,0.221,0.09,1.00,0.228,0.037,0.10
72-1,0.89,0.355,0.07,0.89,0.368,0.081,0.17
72-2,0.84,0.176,0.03,0.84,0.184,0.073,0.05
73-1,1.00,0.375,0.95,1.00,0.369,0.081,0.93
73-2,1.00,0.366,0.96,1.00,0.360,0.083,0.95
73-3,0.95,0.252,1.00,0.95,0.249,0.060,0.98
74-1,0.42,0.225,0.06,0.42,0.231,0.076,0.10
74-2,1.00,0.313,0.15,1.00,0.311,0.059,0.14
75-1,1.00,0.344,0.39,1.00,0.352,0.075,0.51
75-2,1.00,0.326,0.60,1.00,0.335,0.074,0.63
79-1,0.79,0.240,0.08,0.79,0.244,0.043,0.10
79-2,0.42,0.186,0.18,0.42,0.206,0.060,0.18
79-3,0.95,0.314,0.16,0.95,0.315,0.051,0.18
80-1,0.53,0.313,0.13,0.52,0.316,0.113,0.14
80-2,1.00,0.347,0.15,1.00,0.347,0.064,0.16
81-1,0.84,0.309,0.39,0.84,0.306,0.084,0.41
81-2,0.84,0.309,0.39,0.84,0.306,0.084,0.41
82-1,0.95,0.212,0.59,0.95,0.222,0.045,0.61
83-1,1.00,0.339,0.36,1.00,0.351,0.055,0.48
83-2,1.00,0.369,0.36,1.00,0.373,0.060,0.39
84-1,0.95,0.279,0.05,0.95,0.288,0.069,0.08
85-1,1.00,0.321,0.48,1.00,0.325,0.071,0.43
85-2,1.00,0.321,0.48,1.00,0.325,0.071,0.43
86-1,1.00,0.239,0.99,1.00,0.252,0.039,0.75
86-2,1.00,0.239,0.99,1.00,0.252,0.039,0.75
86-3,0.84,0.274,0.30,0.84,0.269,0.072,0.34
87-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
87-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
87-3,0.74,0.362,0.23,0.74,0.378,0.083,0.37
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.338,1.00,1.00,0.336,0.070,0.81
95-1,1.00,0.244,0.90,1.00,0.245,0.064,0.90
95-2,1.00,0.231,0.90,1.00,0.239,0.052,0.91
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.263,0.49,1.00,0.262,0.062,0.49
99-1,1.00,0.217,0.22,1.00,0.221,0.064,0.22
