ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
89-3,0.00,14.113,1.00,0.00,14.163,2.084,1.00
91-1,0.00,14.113,1.00,0.00,14.163,2.084,1.00
91-2,0.00,14.113,1.00,0.00,14.163,2.084,1.00
91-3,0.00,14.113,1.00,0.00,14.163,2.084,1.00
93-1,0.97,88.543,1.00,0.97,88.546,16.292,1.00
93-2,0.97,160.978,1.00,0.97,160.744,25.675,1.00
94-1,1.00,7.384,0.45,1.00,7.479,1.416,0.39
95-1,0.97,21.932,1.00,0.97,22.061,3.470,1.00
95-2,0.97,21.746,1.00,0.97,21.868,3.717,1.00
96-1,0.00,14.113,1.00,0.00,14.163,2.084,1.00
96-2,0.00,14.113,1.00,0.00,14.163,2.084,1.00
96-3,0.00,14.113,1.00,0.00,14.163,2.084,1.00
97-1,0.00,14.113,1.00,0.00,14.163,2.084,1.00
97-2,0.00,14.113,1.00,0.00,14.163,2.084,1.00
97-3,0.00,14.113,1.00,0.00,14.163,2.084,1.00
98-1,0.48,12.905,0.51,0.48,12.797,1.777,0.52
99-1,0.85,11.373,0.26,0.85,11.246,1.706,0.28
