ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
82-1,0.67,0.335,0.50,0.67,0.336,0.043,0.52
83-1,1.00,0.405,0.25,1.00,0.406,0.041,0.29
83-2,1.00,0.416,0.30,1.00,0.416,0.042,0.29
84-1,0.96,0.330,0.38,0.96,0.331,0.040,0.35
85-1,0.73,0.459,0.40,0.73,0.462,0.055,0.41
85-2,0.73,0.459,0.40,0.73,0.462,0.055,0.41
86-1,1.00,0.219,0.88,1.00,0.221,0.029,0.83
86-2,1.00,0.219,0.88,1.00,0.221,0.029,0.83
86-3,0.69,0.174,0.32,0.69,0.180,0.049,0.40
87-1,0.67,0.468,0.44,0.67,0.481,0.062,0.37
87-2,0.67,0.464,0.22,0.67,0.471,0.057,0.20
87-3,0.65,0.475,0.42,0.65,0.494,0.059,0.40
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.67,0.298,1.00,0.67,0.295,0.057,1.00
93-2,0.90,0.111,1.00,0.90,0.111,0.019,1.00
94-1,0.98,0.409,0.10,0.98,0.412,0.046,0.33
95-1,1.00,0.226,0.81,1.00,0.253,0.037,0.91
95-2,1.00,0.257,1.00,1.00,0.280,0.037,0.92
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.361,0.53,1.00,0.367,0.049,0.52
99-1,0.73,0.310,0.21,0.72,0.329,0.047,0.22
