ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
72-2,0.49,0.136,0.08,0.49,0.136,0.033,0.08
73-1,1.00,0.122,1.00,1.00,0.131,0.032,0.92
73-2,1.00,0.122,1.00,1.00,0.131,0.033,0.92
73-3,1.00,0.092,1.00,1.00,0.092,0.019,0.96
74-1,0.69,0.124,0.34,0.69,0.137,0.047,0.44
74-2,0.95,0.148,0.81,0.95,0.158,0.037,0.48
75-1,1.00,0.151,0.70,1.00,0.153,0.039,0.55
75-2,1.00,0.170,0.54,1.00,0.170,0.041,0.52
79-1,0.97,0.201,0.30,0.97,0.206,0.038,0.28
79-2,0.69,0.192,0.30,0.69,0.197,0.046,0.31
79-3,0.97,0.191,0.23,0.97,0.196,0.041,0.38
80-1,0.77,0.169,0.34,0.77,0.169,0.047,0.47
80-2,0.97,0.180,0.29,0.97,0.181,0.042,0.49
81-1,0.72,0.166,0.46,0.72,0.163,0.048,0.49
81-2,0.72,0.166,0.46,0.72,0.163,0.048,0.49
82-1,0.85,0.149,0.50,0.85,0.153,0.038,0.57
83-1,0.92,0.121,0.06,0.92,0.142,0.033,0.29
83-2,0.92,0.165,0.18,0.92,0.182,0.037,0.34
84-1,0.74,0.091,0.04,0.74,0.101,0.033,0.07
85-1,0.82,0.218,0.25,0.82,0.227,0.046,0.40
85-2,0.82,0.218,0.25,0.82,0.227,0.046,0.40
86-1,1.00,0.129,0.77,1.00,0.134,0.033,0.71
86-2,1.00,0.129,0.77,1.00,0.134,0.033,0.71
86-3,0.72,0.104,0.31,0.72,0.104,0.038,0.32
87-1,1.00,0.171,0.46,1.00,0.175,0.036,0.44
87-2,1.00,0.186,0.23,1.00,0.198,0.040,0.23
87-3,0.87,0.134,0.17,0.87,0.151,0.043,0.47
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.150,1.00,1.00,0.149,0.037,0.79
95-1,1.00,0.135,0.97,1.00,0.146,0.039,0.96
95-2,1.00,0.129,0.88,1.00,0.136,0.043,0.91
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
99-1,0.92,0.217,0.18,0.92,0.219,0.046,0.19
