ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
91-1,0.18,0.145,0.03,0.18,0.145,0.013,0.03
91-2,0.18,0.148,1.00,0.18,0.147,0.013,1.00
91-3,0.18,0.108,0.52,0.18,0.107,0.010,0.52
93-1,0.02,0.042,1.00,0.02,0.042,0.010,1.00
93-2,0.03,0.044,1.00,0.03,0.044,0.010,1.00
94-1,0.97,0.402,0.25,0.97,0.405,0.012,0.28
95-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
95-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
96-1,0.76,0.185,1.00,0.76,0.185,0.007,1.00
96-2,0.76,0.179,1.00,0.76,0.179,0.007,1.00
96-3,0.76,0.170,1.00,0.77,0.170,0.006,1.00
97-1,1.00,0.438,0.01,1.00,0.437,0.012,0.02
97-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
97-3,0.00,0.006,0.00,0.00,0.006,0.000,0.00
98-1,0.98,0.374,0.50,0.98,0.375,0.010,0.50
99-1,0.94,0.422,0.16,0.94,0.423,0.012,0.16
