ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
116-1,0.68,4.271,0.84,0.68,4.257,0.171,0.76
116-2,0.49,4.232,0.24,0.49,4.217,0.198,0.30
117-1,1.00,4.379,0.15,1.00,4.368,0.156,0.15
117-2,0.09,8.571,1.00,0.09,8.596,0.694,1.00
119-1,0.90,4.587,0.94,0.90,4.561,0.169,0.93
120-1,1.00,4.367,1.00,1.00,4.371,0.147,1.00
120-2,1.00,4.294,0.79,1.00,4.290,0.146,0.79
120-3,1.00,4.280,0.73,1.00,4.275,0.155,0.74
121-1,0.60,4.435,0.60,0.60,4.439,0.176,0.60
121-2,0.01,4.147,0.85,0.01,4.157,1.215,0.84
121-3,0.63,4.376,0.10,0.63,4.339,0.190,0.10
122-1,0.43,4.412,0.84,0.43,4.390,0.228,0.82
124-1,1.00,4.332,0.51,1.00,4.328,0.160,0.48
124-2,1.00,4.355,0.45,1.00,4.350,0.162,0.44
124-3,1.00,4.365,0.45,1.00,4.356,0.159,0.44
125-1,0.99,4.327,1.00,0.99,4.330,0.144,1.00
125-2,0.89,4.526,0.61,0.89,4.518,0.169,0.63
125-3,0.99,4.553,0.67,0.99,4.550,0.163,0.67
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.84,4.335,0.77,0.84,4.330,0.170,0.77
127-2,0.83,4.190,0.85,0.83,4.183,0.167,0.86
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.41,6.182,1.00,0.41,6.203,0.425,1.00
129-1,0.96,4.193,0.67,0.96,4.192,0.154,0.67
129-2,0.35,3.896,0.65,0.35,3.882,0.275,0.66
129-3,0.96,4.191,0.67,0.96,4.187,0.154,0.68
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.69,4.500,0.83,0.69,4.485,0.172,0.80
131-2,0.74,4.441,0.76,0.74,4.435,0.164,0.70
131-3,0.97,4.411,0.29,0.97,4.398,0.162,0.36
132-1,0.98,4.609,0.97,0.98,4.606,0.155,0.98
132-2,0.94,4.642,0.97,0.94,4.640,0.158,0.97
65-1,0.76,4.437,0.32,0.76,4.434,0.172,0.32
65-2,0.72,4.561,0.22,0.72,4.553,0.183,0.22
65-3,0.76,4.494,0.24,0.76,4.489,0.175,0.23
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.15,4.197,0.65,0.15,4.143,0.362,0.75
69-2,1.00,4.288,0.98,1.00,4.286,0.160,0.98
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,0.98,4.125,0.32,0.98,4.122,0.151,0.33
70-3,0.98,4.126,0.37,0.98,4.122,0.157,0.37
72-1,0.97,4.415,0.05,0.97,4.403,0.156,0.10
72-2,0.97,4.263,0.02,0.97,4.261,0.160,0.02
73-1,1.00,6.580,1.00,1.00,6.618,1.053,1.00
73-2,1.00,6.320,1.00,1.00,6.365,1.027,1.00
73-3,0.98,39.842,1.00,0.98,39.845,1.599,1.00
74-1,0.52,4.339,0.49,0.52,4.319,0.205,0.49
74-2,0.98,4.350,0.69,0.98,4.344,0.155,0.70
75-1,0.15,4.210,0.71,0.15,4.122,0.356,0.77
75-2,1.00,4.288,0.98,1.00,4.286,0.160,0.98
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.54,4.324,0.64,0.54,4.319,0.191,0.66
80-2,0.98,4.362,0.71,0.98,4.350,0.152,0.74
81-1,0.98,4.493,0.56,0.98,4.479,0.159,0.55
81-2,0.98,4.495,0.56,0.98,4.479,0.159,0.55
82-1,0.76,4.421,0.68,0.76,4.415,0.179,0.68
83-1,0.97,4.315,1.00,0.97,4.315,0.153,0.98
83-2,0.97,4.233,0.90,0.97,4.228,0.152,0.92
84-1,0.78,4.469,0.09,0.78,4.466,0.183,0.09
85-1,0.90,4.220,0.74,0.90,4.215,0.156,0.75
85-2,0.96,4.240,0.83,0.96,4.240,0.156,0.83
86-1,0.97,4.275,1.00,0.97,4.277,0.155,1.00
86-2,0.97,4.275,1.00,0.97,4.277,0.155,1.00
86-3,0.91,4.287,0.63,0.91,4.277,0.159,0.68
87-1,0.79,4.637,0.54,0.79,4.626,0.180,0.54
87-2,0.79,4.603,0.24,0.79,4.592,0.178,0.24
87-3,0.63,4.708,0.77,0.63,4.691,0.199,0.76
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.18,4.582,1.00,0.18,4.587,0.401,1.00
91-2,0.18,14.140,1.00,0.18,14.133,1.072,1.00
91-3,0.18,4.582,1.00,0.18,4.587,0.401,1.00
93-1,0.02,43.267,1.00,0.02,43.350,7.429,1.00
93-2,0.03,44.444,1.00,0.03,44.483,7.221,1.00
94-1,0.97,5.170,1.00,0.97,5.174,0.165,1.00
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.76,43.108,1.00,0.76,43.104,0.722,1.00
96-2,0.76,49.407,1.00,0.76,49.423,0.874,1.00
96-3,0.76,56.977,1.00,0.77,56.990,0.974,1.00
97-1,1.00,4.301,0.36,1.00,4.290,0.158,0.38
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.98,4.370,0.53,0.98,4.371,0.161,0.53
99-1,0.94,4.386,0.45,0.94,4.370,0.166,0.49
