ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
87-3,0.72,5.054,0.79,0.72,5.050,0.146,0.79
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.21,4.900,1.00,0.21,4.904,0.263,1.00
91-2,0.21,14.934,1.00,0.21,14.925,0.902,1.00
91-3,0.21,4.900,1.00,0.21,4.904,0.263,1.00
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.98,6.554,1.00,0.98,6.556,0.151,1.00
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.74,44.258,1.00,0.74,44.255,0.555,1.00
96-2,0.75,49.916,1.00,0.75,49.919,0.646,1.00
96-3,0.75,56.008,1.00,0.75,56.014,0.716,1.00
97-1,1.00,4.775,0.56,1.00,4.764,0.119,0.64
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.99,4.843,0.53,0.99,4.840,0.123,0.53
99-1,0.97,4.698,0.45,0.97,4.695,0.121,0.46
