ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
115-1,1.00,0.395,0.27,1.00,0.397,0.012,0.26
116-1,0.57,0.357,0.04,0.57,0.357,0.018,0.11
116-2,0.34,0.345,0.04,0.34,0.345,0.024,0.11
117-1,1.00,0.350,0.12,1.00,0.352,0.010,0.12
117-2,0.15,0.294,1.00,0.15,0.292,0.035,1.00
119-1,0.97,0.342,0.84,0.97,0.346,0.012,0.80
120-1,1.00,0.385,0.99,1.00,0.387,0.013,0.98
120-2,1.00,0.388,0.72,1.00,0.390,0.011,0.73
120-3,0.99,0.354,0.64,0.99,0.357,0.012,0.63
121-1,0.69,0.427,0.52,0.69,0.427,0.016,0.52
121-2,0.06,0.543,0.61,0.06,0.540,0.050,0.63
121-3,0.74,0.402,0.03,0.74,0.402,0.015,0.03
122-1,0.72,0.379,0.69,0.72,0.379,0.015,0.70
124-1,1.00,0.285,0.44,1.00,0.286,0.010,0.42
124-2,1.00,0.273,0.33,1.00,0.273,0.008,0.33
124-3,1.00,0.281,0.33,1.00,0.282,0.008,0.35
125-1,0.99,0.381,0.97,0.99,0.383,0.013,0.97
125-2,0.98,0.332,0.36,0.98,0.335,0.013,0.38
125-3,1.00,0.288,0.52,1.00,0.293,0.012,0.50
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.98,0.372,0.50,0.98,0.373,0.012,0.51
127-2,0.97,0.395,0.65,0.97,0.396,0.012,0.65
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.59,0.157,0.16,0.59,0.158,0.013,0.15
129-1,1.00,0.399,0.61,1.00,0.401,0.012,0.61
129-2,0.52,0.353,0.61,0.52,0.354,0.016,0.60
129-3,1.00,0.400,0.60,1.00,0.401,0.012,0.61
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.86,0.383,0.07,0.86,0.385,0.014,0.08
131-2,0.89,0.394,0.04,0.89,0.395,0.014,0.04
131-3,0.99,0.343,0.06,0.99,0.344,0.012,0.06
132-1,1.00,0.322,0.60,1.00,0.323,0.011,0.59
132-2,1.00,0.313,0.60,1.00,0.316,0.011,0.57
65-1,0.97,0.285,0.29,0.97,0.289,0.009,0.25
65-2,0.97,0.270,0.17,0.97,0.274,0.009,0.15
65-3,0.97,0.273,0.15,0.97,0.277,0.009,0.15
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.16,0.435,0.66,0.16,0.446,0.031,0.47
69-2,1.00,0.365,0.28,1.00,0.367,0.012,0.29
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,1.00,0.384,0.32,1.00,0.385,0.011,0.31
70-3,1.00,0.404,0.31,1.00,0.405,0.012,0.32
72-1,0.98,0.391,0.01,0.98,0.391,0.012,0.01
72-2,0.97,0.403,0.01,0.97,0.403,0.012,0.01
73-1,1.00,0.319,0.79,1.00,0.322,0.012,0.78
73-2,1.00,0.322,0.77,1.00,0.325,0.012,0.76
73-3,1.00,0.219,0.95,1.00,0.220,0.011,0.94
74-1,0.56,0.370,0.14,0.56,0.371,0.017,0.14
74-2,0.98,0.375,0.18,0.98,0.379,0.012,0.23
75-1,0.16,0.482,0.70,0.16,0.484,0.031,0.65
75-2,1.00,0.380,0.50,1.00,0.383,0.012,0.52
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.61,0.358,0.21,0.61,0.359,0.016,0.20
80-2,0.99,0.396,0.40,0.99,0.397,0.012,0.40
81-1,0.98,0.355,0.50,0.98,0.355,0.013,0.50
81-2,0.98,0.356,0.50,0.98,0.356,0.013,0.50
82-1,0.96,0.370,0.50,0.96,0.370,0.011,0.50
83-1,0.97,0.382,0.43,0.97,0.384,0.011,0.37
83-2,0.97,0.390,0.26,0.97,0.392,0.011,0.32
84-1,0.79,0.175,0.04,0.79,0.179,0.009,0.05
85-1,0.96,0.365,0.36,0.96,0.368,0.011,0.32
85-2,0.98,0.388,0.61,0.98,0.390,0.011,0.63
86-1,0.75,0.383,0.30,0.75,0.383,0.014,0.31
86-2,0.75,0.383,0.30,0.75,0.383,0.014,0.31
86-3,0.56,0.386,0.32,0.56,0.388,0.018,0.31
87-1,0.86,0.348,0.27,0.86,0.350,0.014,0.25
87-2,0.86,0.346,0.14,0.86,0.347,0.014,0.12
87-3,0.77,0.374,0.14,0.77,0.375,0.015,0.20
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.28,0.197,0.03,0.28,0.200,0.016,0.03
91-2,0.28,0.201,1.00,0.28,0.200,0.017,1.00
91-3,0.28,0.049,0.52,0.28,0.049,0.007,0.52
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.99,0.372,0.87,0.99,0.373,0.012,0.84
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.63,0.085,1.00,0.63,0.085,0.004,1.00
96-2,0.63,0.074,1.00,0.63,0.074,0.004,1.00
96-3,0.63,0.076,1.00,0.63,0.076,0.003,1.00
97-1,1.00,0.369,0.05,1.00,0.369,0.013,0.06
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.285,0.50,1.00,0.286,0.011,0.50
99-1,0.98,0.359,0.22,0.98,0.360,0.012,0.23
