ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
128-1,0.61,0.560,0.29,0.61,0.546,0.046,0.46
129-1,0.91,0.592,0.54,0.91,0.589,0.032,0.52
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.91,0.592,0.54,0.91,0.589,0.032,0.52
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.58,0.478,1.00,0.58,0.484,0.043,0.94
131-2,0.64,0.468,0.05,0.64,0.474,0.041,0.30
131-3,0.67,0.466,0.31,0.67,0.468,0.047,0.34
132-1,1.00,0.542,0.43,1.00,0.538,0.038,0.44
132-2,1.00,0.542,0.43,1.00,0.539,0.038,0.44
65-1,1.00,0.626,0.30,1.00,0.620,0.019,0.28
65-2,0.97,0.621,0.31,0.97,0.618,0.019,0.29
65-3,1.00,0.625,0.30,1.00,0.619,0.019,0.30
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,0.555,0.69,1.00,0.545,0.032,0.62
69-2,1.00,0.542,0.46,1.00,0.534,0.037,0.59
70-1,1.00,0.548,0.06,1.00,0.550,0.029,0.06
70-2,1.00,0.624,0.12,1.00,0.620,0.016,0.11
70-3,1.00,0.634,0.11,1.00,0.632,0.010,0.11
72-1,0.94,0.532,0.01,0.94,0.536,0.038,0.02
72-2,0.94,0.824,0.01,0.94,0.824,0.022,0.01
73-1,1.00,0.560,1.00,1.00,0.555,0.034,0.98
73-2,1.00,0.560,1.00,1.00,0.555,0.034,0.98
73-3,0.94,0.582,1.00,0.94,0.580,0.033,0.94
74-1,0.55,0.470,0.08,0.55,0.471,0.054,0.08
74-2,0.82,0.460,0.44,0.82,0.464,0.045,0.42
75-1,1.00,0.541,0.70,1.00,0.537,0.032,0.74
75-2,1.00,0.534,0.70,1.00,0.527,0.034,0.74
79-1,0.55,0.540,0.16,0.54,0.537,0.051,0.14
79-2,0.30,0.520,0.15,0.30,0.525,0.067,0.20
79-3,0.88,0.472,0.18,0.88,0.472,0.033,0.17
80-1,0.61,0.462,0.11,0.61,0.467,0.049,0.15
80-2,0.85,0.497,0.52,0.85,0.490,0.039,0.67
81-1,0.67,0.497,0.59,0.67,0.501,0.051,0.63
81-2,0.67,0.497,0.59,0.67,0.501,0.051,0.63
82-1,0.70,0.510,0.73,0.70,0.510,0.048,0.73
83-1,1.00,0.575,0.27,1.00,0.571,0.021,0.25
83-2,1.00,0.572,0.23,1.00,0.567,0.021,0.23
84-1,1.00,0.617,0.29,1.00,0.614,0.017,0.28
85-1,0.76,0.471,0.14,0.76,0.473,0.049,0.16
85-2,0.76,0.471,0.14,0.76,0.473,0.049,0.16
86-1,0.45,0.733,0.31,0.45,0.736,0.043,0.32
86-2,0.45,0.733,0.31,0.45,0.736,0.043,0.32
86-3,0.39,0.755,0.32,0.39,0.759,0.055,0.38
87-1,0.79,0.451,0.40,0.79,0.446,0.044,0.39
87-2,0.79,0.455,0.17,0.79,0.455,0.041,0.18
87-3,0.73,0.450,0.39,0.73,0.450,0.048,0.40
88-1,0.97,0.526,0.05,0.97,0.529,0.040,0.10
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.88,0.778,1.00,0.88,0.779,0.045,1.00
93-2,0.94,0.846,1.00,0.94,0.847,0.041,1.00
94-1,0.97,0.473,0.56,0.97,0.475,0.038,0.68
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.557,0.52,1.00,0.559,0.026,0.52
99-1,0.79,0.550,0.10,0.79,0.552,0.037,0.10
