ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
69-1,1.00,0.480,0.63,1.00,0.486,0.040,0.55
69-2,1.00,0.503,0.21,1.00,0.509,0.042,0.35
70-1,1.00,0.401,0.11,1.00,0.406,0.040,0.12
70-2,1.00,0.258,0.08,1.00,0.268,0.021,0.10
70-3,1.00,0.278,0.08,1.00,0.278,0.021,0.08
72-1,1.00,0.465,0.01,1.00,0.464,0.043,0.01
72-2,0.97,0.333,0.01,0.97,0.330,0.054,0.01
73-1,1.00,0.450,0.99,1.00,0.462,0.047,0.91
73-2,1.00,0.467,0.99,1.00,0.474,0.046,0.96
73-3,0.95,0.476,0.93,0.95,0.479,0.039,0.91
74-1,0.74,0.550,0.29,0.74,0.549,0.057,0.29
74-2,0.89,0.537,0.84,0.89,0.542,0.052,0.58
75-1,1.00,0.553,0.70,1.00,0.552,0.043,0.70
75-2,1.00,0.580,0.70,1.00,0.578,0.041,0.70
79-1,0.89,0.488,0.01,0.90,0.496,0.045,0.06
79-2,0.37,0.570,0.05,0.37,0.568,0.071,0.11
79-3,0.92,0.560,0.34,0.92,0.563,0.045,0.35
80-1,0.82,0.533,0.34,0.82,0.533,0.057,0.44
80-2,0.92,0.579,0.70,0.92,0.578,0.047,0.67
81-1,0.79,0.577,0.37,0.79,0.579,0.048,0.46
81-2,0.79,0.577,0.37,0.79,0.579,0.048,0.46
82-1,0.76,0.420,0.34,0.76,0.439,0.052,0.47
83-1,1.00,0.494,0.30,1.00,0.496,0.041,0.28
83-2,1.00,0.497,0.30,1.00,0.498,0.042,0.29
84-1,0.97,0.384,0.28,0.97,0.389,0.034,0.28
85-1,0.87,0.471,0.18,0.87,0.485,0.055,0.34
85-2,0.87,0.471,0.18,0.87,0.485,0.055,0.34
86-1,1.00,0.339,0.56,1.00,0.345,0.050,0.63
86-2,1.00,0.339,0.56,1.00,0.345,0.050,0.63
86-3,0.97,0.365,0.34,0.97,0.365,0.058,0.39
87-1,0.82,0.558,0.19,0.82,0.560,0.053,0.26
87-2,0.82,0.575,0.21,0.82,0.584,0.052,0.20
87-3,0.79,0.611,0.28,0.79,0.611,0.051,0.31
88-1,0.95,0.435,0.40,0.95,0.440,0.059,0.39
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.95,0.202,1.00,0.95,0.201,0.040,1.00
93-2,1.00,0.124,1.00,1.00,0.124,0.014,1.00
94-1,1.00,0.536,1.00,1.00,0.535,0.047,1.00
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.410,0.50,1.00,0.415,0.047,0.50
99-1,0.82,0.385,0.14,0.82,0.402,0.056,0.11
