ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
73-2,1.00,0.567,0.87,1.00,0.582,0.049,0.93
73-3,1.00,0.539,0.90,1.00,0.538,0.044,0.92
74-1,0.48,0.681,0.08,0.48,0.681,0.046,0.13
74-2,1.00,0.661,0.88,1.00,0.660,0.040,0.92
75-1,1.00,0.692,0.97,1.00,0.700,0.042,0.89
75-2,1.00,0.689,0.97,1.00,0.698,0.048,0.91
79-1,0.96,0.697,0.30,0.96,0.717,0.033,0.21
79-2,0.80,0.699,0.11,0.80,0.717,0.035,0.21
79-3,1.00,0.676,0.84,1.00,0.689,0.038,0.59
80-1,0.80,0.595,0.70,0.80,0.593,0.052,0.69
80-2,1.00,0.673,0.88,1.00,0.673,0.041,0.90
81-1,0.60,0.673,0.46,0.60,0.672,0.077,0.47
81-2,0.60,0.673,0.46,0.60,0.672,0.077,0.47
82-1,1.00,0.704,0.60,1.00,0.707,0.038,0.62
83-1,1.00,0.582,0.19,1.00,0.603,0.053,0.19
83-2,1.00,0.600,0.11,1.00,0.618,0.047,0.16
84-1,0.80,0.351,0.05,0.80,0.364,0.066,0.08
85-1,0.96,0.680,0.14,0.96,0.692,0.033,0.12
85-2,0.96,0.680,0.14,0.96,0.692,0.033,0.12
86-1,1.00,0.396,0.45,1.00,0.407,0.067,0.43
86-2,1.00,0.396,0.45,1.00,0.407,0.067,0.43
86-3,1.00,0.239,0.31,1.00,0.237,0.067,0.33
87-1,1.00,0.674,0.45,1.00,0.695,0.044,0.42
87-2,1.00,0.617,0.19,1.00,0.620,0.041,0.19
87-3,0.76,0.609,0.25,0.76,0.624,0.043,0.30
88-1,1.00,0.373,0.06,1.00,0.377,0.080,0.26
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.663,1.00,1.00,0.666,0.041,0.68
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.164,0.46,1.00,0.170,0.056,0.46
99-1,1.00,0.702,0.17,1.00,0.711,0.053,0.15
