ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
132-2,1.00,0.475,0.46,1.00,0.485,0.032,0.42
65-1,1.00,0.295,0.06,1.00,0.298,0.037,0.07
65-2,1.00,0.282,0.04,1.00,0.286,0.042,0.06
65-3,1.00,0.258,0.07,1.00,0.266,0.031,0.08
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,0.585,0.51,1.00,0.589,0.020,0.46
69-2,1.00,0.601,0.14,1.00,0.603,0.022,0.18
70-1,1.00,0.626,0.20,1.00,0.630,0.021,0.21
70-2,1.00,0.553,0.11,1.00,0.552,0.019,0.11
70-3,1.00,0.371,0.16,1.00,0.377,0.019,0.16
72-1,0.96,0.500,0.01,0.96,0.499,0.030,0.01
72-2,0.79,0.455,0.01,0.79,0.453,0.038,0.01
73-1,1.00,0.478,0.76,1.00,0.485,0.025,0.82
73-2,1.00,0.477,0.76,1.00,0.484,0.025,0.82
73-3,1.00,0.515,0.95,1.00,0.514,0.030,0.97
74-1,0.75,0.534,0.01,0.75,0.533,0.027,0.01
74-2,1.00,0.582,0.39,1.00,0.588,0.024,0.34
75-1,1.00,0.572,0.15,1.00,0.578,0.020,0.41
75-2,1.00,0.556,0.14,1.00,0.566,0.021,0.53
79-1,0.82,0.642,0.34,0.82,0.649,0.026,0.22
79-2,0.46,0.663,0.34,0.46,0.673,0.035,0.25
79-3,1.00,0.599,0.11,1.00,0.605,0.026,0.18
80-1,0.96,0.526,0.16,0.96,0.525,0.031,0.18
80-2,1.00,0.549,0.80,1.00,0.561,0.026,0.56
81-1,0.62,0.329,0.42,0.63,0.336,0.057,0.48
81-2,0.62,0.329,0.42,0.63,0.336,0.057,0.48
82-1,1.00,0.623,0.66,1.00,0.623,0.028,0.64
83-1,1.00,0.572,0.18,1.00,0.577,0.025,0.17
83-2,1.00,0.589,0.18,1.00,0.593,0.025,0.15
84-1,0.70,0.265,0.03,0.70,0.265,0.025,0.04
85-1,1.00,0.588,0.06,1.00,0.594,0.023,0.11
85-2,1.00,0.588,0.06,1.00,0.594,0.023,0.11
86-1,0.96,0.515,0.30,0.96,0.515,0.035,0.31
86-2,0.96,0.515,0.30,0.96,0.515,0.035,0.31
86-3,0.86,0.348,0.30,0.86,0.347,0.038,0.31
87-1,1.00,0.531,0.17,1.00,0.533,0.020,0.23
87-2,1.00,0.526,0.09,1.00,0.528,0.021,0.11
87-3,0.80,0.548,0.21,0.80,0.547,0.027,0.21
88-1,0.93,0.212,0.89,0.93,0.221,0.050,0.81
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.608,0.90,1.00,0.608,0.026,0.90
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.161,0.44,1.00,0.168,0.027,0.45
99-1,1.00,0.636,0.13,1.00,0.641,0.037,0.12
