ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
74-1,0.54,0.629,0.01,0.54,0.629,0.013,0.01
74-2,0.98,0.498,0.21,0.98,0.498,0.010,0.22
75-1,0.31,0.742,0.04,0.31,0.742,0.016,0.04
75-2,1.00,0.471,0.69,1.00,0.472,0.011,0.68
79-1,0.92,0.489,0.11,0.92,0.488,0.010,0.12
79-2,0.56,0.629,0.03,0.56,0.629,0.014,0.03
79-3,0.97,0.474,0.11,0.97,0.474,0.010,0.12
80-1,0.59,0.601,0.02,0.59,0.601,0.013,0.02
80-2,0.99,0.492,0.39,0.99,0.492,0.010,0.40
81-1,0.79,0.550,0.01,0.79,0.551,0.014,0.02
81-2,0.79,0.550,0.01,0.79,0.551,0.014,0.02
82-1,0.89,0.539,0.67,0.89,0.539,0.009,0.67
83-1,0.98,0.532,0.29,0.98,0.532,0.008,0.28
83-2,0.98,0.523,0.25,0.98,0.522,0.008,0.25
84-1,0.82,0.652,0.06,0.82,0.653,0.004,0.06
85-1,0.95,0.463,0.29,0.95,0.462,0.012,0.26
85-2,0.97,0.475,0.40,0.97,0.475,0.011,0.41
86-1,0.93,0.576,0.30,0.93,0.576,0.013,0.30
86-2,0.93,0.576,0.30,0.93,0.576,0.013,0.30
86-3,0.91,0.638,0.30,0.91,0.638,0.016,0.30
87-1,0.86,0.513,0.39,0.86,0.511,0.011,0.40
87-2,0.86,0.529,0.18,0.86,0.529,0.010,0.18
87-3,0.72,0.541,0.25,0.72,0.541,0.012,0.23
88-1,0.95,0.478,0.06,0.95,0.477,0.012,0.05
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.10,0.903,0.02,0.10,0.903,0.013,0.02
91-2,0.10,0.937,1.00,0.10,0.937,0.009,1.00
91-3,0.10,0.902,0.46,0.10,0.903,0.013,0.46
93-1,0.15,0.865,1.00,0.15,0.865,0.014,1.00
93-2,0.16,0.860,1.00,0.16,0.860,0.014,1.00
94-1,0.99,0.466,0.99,0.99,0.466,0.011,0.82
95-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
95-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-1,0.39,0.769,1.00,0.39,0.769,0.011,1.00
96-2,0.34,0.812,1.00,0.34,0.813,0.012,1.00
96-3,0.33,0.815,1.00,0.34,0.815,0.012,1.00
97-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
98-1,0.61,0.675,0.48,0.61,0.676,0.005,0.48
99-1,0.95,0.465,0.11,0.95,0.465,0.013,0.11
