ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
111-1,0.95,7.930,0.95,0.95,7.923,0.220,0.96
111-2,0.99,10.392,1.00,0.99,10.392,0.236,1.00
111-3,0.13,8.585,0.06,0.13,8.579,0.213,0.14
112-1,1.00,7.277,0.72,1.00,7.254,0.220,0.70
112-2,1.00,7.250,0.72,1.00,7.229,0.220,0.70
112-3,1.00,7.505,0.61,1.00,7.488,0.218,0.62
113-1,1.00,7.493,0.65,1.00,7.472,0.217,0.63
113-2,0.83,11.074,1.00,0.83,11.074,0.229,1.00
113-3,0.66,8.301,0.89,0.66,8.285,0.218,0.91
114-1,1.00,7.569,1.00,1.00,7.575,0.235,1.00
115-1,1.00,7.173,0.66,1.00,7.150,0.203,0.67
116-1,0.64,7.201,0.34,0.64,7.185,0.204,0.44
116-2,0.62,7.069,0.10,0.62,7.065,0.216,0.24
117-1,1.00,6.931,0.13,1.00,6.931,0.210,0.13
117-2,0.24,7.985,1.00,0.24,7.988,0.221,1.00
119-1,0.96,7.404,0.98,0.96,7.397,0.213,0.98
120-1,1.00,8.142,1.00,1.00,8.151,0.280,1.00
120-2,1.00,7.822,0.79,1.00,7.810,0.204,0.80
120-3,0.77,7.722,0.65,0.77,7.716,0.209,0.65
121-1,0.53,7.181,0.60,0.53,7.183,0.205,0.55
121-2,0.08,8.483,0.38,0.08,8.482,0.224,0.41
121-3,0.73,7.005,0.11,0.73,6.995,0.205,0.12
122-1,0.84,7.267,0.99,0.84,7.262,0.206,0.99
124-1,1.00,8.186,0.39,1.00,8.181,0.216,0.40
124-2,1.00,8.095,0.34,1.00,8.095,0.218,0.34
124-3,1.00,8.248,0.40,1.00,8.244,0.216,0.41
125-1,0.96,7.569,1.00,0.96,7.575,0.235,1.00
125-2,0.92,8.068,0.85,0.92,8.035,0.213,0.79
125-3,0.99,8.370,0.91,0.99,8.334,0.231,0.88
126-1,0.24,8.240,0.25,0.24,8.240,0.217,0.25
127-1,0.93,6.711,0.71,0.93,6.692,0.221,0.70
127-2,0.91,6.383,0.22,0.91,6.373,0.218,0.22
127-3,0.00,8.837,1.00,0.00,8.836,0.217,1.00
128-1,0.61,9.362,1.00,0.61,9.367,0.345,0.99
129-1,0.98,6.889,0.55,0.98,6.875,0.213,0.56
129-2,0.28,8.099,0.46,0.28,8.089,0.206,0.46
129-3,0.98,6.878,0.55,0.98,6.868,0.213,0.56
130-1,0.00,8.837,1.00,0.00,8.836,0.217,1.00
130-2,0.00,8.837,1.00,0.00,8.836,0.217,1.00
130-3,0.00,8.837,1.00,0.00,8.836,0.217,1.00
131-1,0.76,6.955,0.49,0.76,6.933,0.205,0.54
131-2,0.78,6.918,0.46,0.78,6.913,0.208,0.43
131-3,0.96,7.130,0.39,0.96,7.111,0.205,0.43
132-1,1.00,7.248,0.67,1.00,7.224,0.225,0.66
132-2,1.00,7.348,0.60,1.00,7.345,0.222,0.60
65-1,0.98,8.343,0.40,0.98,8.332,0.209,0.43
65-2,0.97,8.278,0.36,0.97,8.268,0.207,0.38
65-3,0.98,8.303,0.44,0.98,8.290,0.207,0.42
68-1,0.00,8.837,1.00,0.00,8.836,0.217,1.00
68-2,0.00,8.837,1.00,0.00,8.836,0.217,1.00
69-1,0.47,7.737,0.75,0.47,7.724,0.225,0.78
69-2,1.00,7.123,0.94,1.00,7.117,0.213,0.95
70-1,1.00,6.772,0.21,1.00,6.762,0.213,0.23
70-2,1.00,7.905,0.17,1.00,7.875,0.221,0.17
70-3,1.00,7.953,0.20,1.00,7.944,0.204,0.21
72-1,0.99,7.535,0.44,0.99,7.496,0.209,0.35
72-2,0.88,7.646,0.01,0.88,7.646,0.215,0.01
73-1,1.00,13.239,1.00,1.00,13.248,0.821,1.00
73-2,1.00,12.809,1.00,1.00,12.818,0.781,1.00
73-3,0.98,36.641,1.00,0.98,36.609,1.290,1.00
74-1,0.53,7.641,0.30,0.53,7.637,0.214,0.29
74-2,0.97,7.217,0.80,0.97,7.186,0.205,0.86
75-1,0.47,7.617,0.70,0.47,7.615,0.212,0.71
75-2,1.00,7.122,0.94,1.00,7.114,0.213,0.95
79-1,0.82,7.665,0.64,0.82,7.624,0.251,0.65
79-2,0.57,7.100,0.29,0.57,7.091,0.208,0.28
79-3,0.97,7.063,0.85,0.97,7.062,0.220,0.85
80-1,0.60,7.345,0.46,0.60,7.336,0.212,0.43
80-2,0.98,7.212,0.86,0.98,7.182,0.205,0.86
81-1,0.74,7.094,0.55,0.74,7.087,0.211,0.55
81-2,0.74,7.094,0.55,0.74,7.087,0.211,0.55
82-1,0.90,7.546,0.88,0.90,7.535,0.222,0.87
83-1,0.98,7.666,0.91,0.98,7.659,0.218,0.89
83-2,0.97,7.410,0.81,0.97,7.404,0.217,0.81
84-1,0.78,8.399,0.33,0.78,8.395,0.207,0.32
85-1,0.94,6.803,0.62,0.94,6.774,0.220,0.57
85-2,0.95,7.301,0.72,0.95,7.268,0.240,0.78
86-1,0.65,7.519,0.31,0.65,7.515,0.214,0.31
86-2,0.65,7.519,0.31,0.65,7.515,0.214,0.31
86-3,0.58,7.760,0.30,0.58,7.759,0.217,0.30
87-1,0.87,7.256,0.50,0.87,7.253,0.224,0.50
87-2,0.87,7.611,0.26,0.87,7.581,0.216,0.25
87-3,0.72,7.540,0.73,0.72,7.515,0.226,0.71
88-1,0.95,7.564,0.90,0.95,7.544,0.216,0.90
89-1,0.00,8.837,1.00,0.00,8.836,0.217,1.00
89-2,0.00,8.837,1.00,0.00,8.836,0.217,1.00
89-3,0.00,8.837,1.00,0.00,8.836,0.217,1.00
91-1,0.14,8.837,1.00,0.14,8.835,0.217,0.99
91-2,0.14,9.106,1.00,0.14,9.111,0.243,1.00
91-3,0.14,8.837,1.00,0.14,8.836,0.217,1.00
93-1,0.12,18.584,1.00,0.12,18.623,2.471,1.00
93-2,0.12,28.984,1.00,0.12,29.015,3.967,1.00
94-1,0.99,8.045,1.00,0.99,8.049,0.241,1.00
95-1,0.00,8.837,1.00,0.00,8.836,0.217,1.00
95-2,0.00,8.837,1.00,0.00,8.836,0.217,1.00
96-1,0.35,11.282,1.00,0.35,11.285,0.359,1.00
96-2,0.31,9.571,1.00,0.31,9.574,0.242,1.00
96-3,0.34,10.061,1.00,0.34,10.067,0.281,1.00
97-1,0.00,8.837,1.00,0.00,8.836,0.217,1.00
97-2,0.00,8.837,1.00,0.00,8.836,0.217,1.00
97-3,0.00,8.837,1.00,0.00,8.836,0.217,1.00
98-1,0.62,8.400,0.52,0.62,8.400,0.213,0.52
99-1,0.96,7.029,0.16,0.96,7.009,0.213,0.16
