ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
BLAST-S11,0.98,0.328,0.41,0.98,0.329,0.008,0.40
BLAST-S14,0.99,0.347,0.44,0.99,0.348,0.008,0.44
Naive-S11,1.00,0.450,0.28,1.00,0.450,0.008,0.32
Naive-S14,1.00,0.462,0.32,1.00,0.462,0.008,0.32
101-1,0.90,0.407,0.36,0.90,0.407,0.008,0.36
101-2,0.21,0.158,0.01,0.21,0.158,0.009,0.03
101-3,0.90,0.416,0.11,0.90,0.417,0.009,0.13
102-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
102-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
102-3,0.00,0.006,0.00,0.00,0.006,0.000,0.00
103-1,0.01,0.016,0.01,0.01,0.016,0.004,0.02
103-2,0.01,0.022,0.01,0.01,0.022,0.005,0.01
103-3,0.52,0.303,0.17,0.52,0.303,0.010,0.17
104-1,0.00,0.006,0.00,0.00,0.006,0.000,0.00
104-2,0.00,0.006,0.00,0.00,0.006,0.000,0.00
104-3,0.00,0.006,0.00,0.00,0.006,0.000,0.00
105-1,0.99,0.378,0.91,0.99,0.380,0.008,0.90
