ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
111-2,0.94,0.222,0.01,0.94,0.210,0.056,0.12
111-3,0.18,0.253,1.00,0.18,0.253,0.156,1.00
112-1,1.00,0.411,0.60,1.00,0.433,0.071,0.48
112-2,1.00,0.420,0.56,1.00,0.444,0.071,0.48
112-3,1.00,0.406,0.60,1.00,0.431,0.071,0.48
113-1,1.00,0.421,0.60,1.00,0.445,0.070,0.48
113-2,0.35,0.179,0.56,0.35,0.195,0.061,0.76
113-3,1.00,0.487,0.53,1.00,0.511,0.072,0.58
114-1,1.00,0.409,0.99,1.00,0.429,0.081,0.99
115-1,1.00,0.482,0.53,1.00,0.490,0.083,0.57
116-1,0.88,0.484,0.67,0.88,0.485,0.092,0.70
116-2,0.71,0.543,0.57,0.71,0.541,0.097,0.65
117-1,1.00,0.573,0.16,1.00,0.572,0.073,0.17
117-2,0.59,0.562,1.00,0.59,0.554,0.102,1.00
119-1,1.00,0.499,0.77,1.00,0.530,0.083,0.87
120-1,1.00,0.422,0.98,1.00,0.429,0.075,0.96
120-2,1.00,0.323,0.79,1.00,0.338,0.070,0.65
120-3,0.94,0.306,0.80,0.94,0.307,0.087,0.84
121-1,0.18,0.391,0.60,0.18,0.403,0.145,0.67
121-2,0.06,0.719,1.00,0.06,0.719,0.000,1.00
121-3,0.18,0.544,0.61,0.18,0.541,0.247,0.66
122-1,0.88,0.481,0.88,0.88,0.493,0.076,0.86
124-1,1.00,0.191,0.15,1.00,0.206,0.048,0.23
124-2,1.00,0.171,0.16,1.00,0.181,0.054,0.21
124-3,1.00,0.143,0.15,1.00,0.147,0.038,0.17
125-1,1.00,0.413,1.00,1.00,0.432,0.081,0.99
125-2,1.00,0.351,0.21,1.00,0.369,0.074,0.33
125-3,1.00,0.452,0.59,1.00,0.480,0.065,0.62
126-1,1.00,0.628,0.30,1.00,0.626,0.083,0.43
127-1,1.00,0.572,0.74,1.00,0.590,0.097,0.76
127-2,1.00,0.601,0.29,1.00,0.604,0.099,0.30
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.71,0.401,0.06,0.70,0.423,0.112,0.36
129-1,1.00,0.629,0.66,1.00,0.625,0.089,0.64
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,0.629,0.66,1.00,0.625,0.089,0.64
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.94,0.430,0.56,0.94,0.449,0.089,0.36
131-2,0.94,0.433,0.28,0.94,0.458,0.084,0.18
131-3,1.00,0.490,0.23,1.00,0.487,0.095,0.29
132-1,1.00,0.520,0.48,1.00,0.533,0.070,0.53
132-2,1.00,0.524,0.48,1.00,0.537,0.071,0.53
65-1,0.94,0.453,0.31,0.94,0.473,0.092,0.28
65-2,0.94,0.448,0.37,0.94,0.472,0.096,0.29
65-3,0.94,0.449,0.29,0.94,0.470,0.097,0.30
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,0.454,0.86,1.00,0.464,0.092,0.64
69-2,1.00,0.523,0.86,1.00,0.523,0.089,0.72
70-1,1.00,0.559,0.60,1.00,0.556,0.081,0.55
70-2,1.00,0.319,0.15,1.00,0.335,0.080,0.17
70-3,1.00,0.324,0.15,1.00,0.333,0.074,0.15
72-1,1.00,0.471,0.12,1.00,0.474,0.086,0.23
72-2,1.00,0.344,0.01,1.00,0.343,0.095,0.04
73-1,1.00,0.374,0.99,1.00,0.387,0.079,0.97
73-2,1.00,0.374,0.99,1.00,0.390,0.077,0.94
73-3,1.00,0.349,0.93,1.00,0.350,0.083,0.90
74-1,0.59,0.638,0.25,0.59,0.633,0.096,0.23
74-2,1.00,0.436,0.26,1.00,0.450,0.084,0.42
75-1,1.00,0.454,0.86,1.00,0.469,0.090,0.74
75-2,1.00,0.523,0.86,1.00,0.520,0.089,0.83
79-1,1.00,0.572,0.34,1.00,0.573,0.086,0.36
79-2,0.76,0.521,0.36,0.76,0.513,0.094,0.35
79-3,1.00,0.527,0.21,1.00,0.538,0.089,0.21
80-1,0.59,0.598,0.17,0.59,0.597,0.090,0.18
80-2,1.00,0.401,1.00,1.00,0.428,0.080,0.60
81-1,0.88,0.536,0.72,0.88,0.561,0.100,0.61
81-2,0.88,0.540,0.57,0.88,0.564,0.101,0.60
82-1,1.00,0.400,0.80,1.00,0.417,0.086,0.74
83-1,1.00,0.305,0.32,1.00,0.318,0.044,0.55
83-2,1.00,0.336,0.32,1.00,0.344,0.052,0.47
84-1,0.82,0.235,0.15,0.82,0.252,0.066,0.14
85-1,1.00,0.593,0.73,1.00,0.594,0.085,0.72
85-2,1.00,0.593,0.73,1.00,0.594,0.085,0.72
86-1,0.82,0.654,0.69,0.82,0.667,0.093,0.82
86-2,0.82,0.654,0.69,0.82,0.667,0.093,0.82
86-3,0.82,0.647,0.93,0.82,0.646,0.110,0.93
87-1,0.94,0.505,0.51,0.94,0.520,0.087,0.49
87-2,0.94,0.450,0.26,0.94,0.463,0.082,0.24
87-3,0.76,0.594,0.53,0.77,0.630,0.078,0.62
88-1,0.94,0.477,0.79,0.94,0.474,0.097,0.82
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.472,1.00,1.00,0.469,0.082,1.00
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.126,0.51,1.00,0.134,0.069,0.50
99-1,1.00,0.521,0.19,1.00,0.545,0.100,0.16
